aX,aY,aZ,gX,gY,gZ,target
-5297,1146,9842,-12,-32,-20,5
-5414,976,9217,-136,37,-166,5
-5113,457,8842,-237,27,-285,5
-5113,457,8842,-237,27,-285,5
-4399,87,8956,-287,24,-309,5
-4479,-382,8837,-296,48,-240,5
-4906,-573,8541,-232,59,-150,5
-5058,-531,8587,-133,72,-111,5
-4828,-333,8592,-36,76,-96,5
-4768,-317,8683,0,29,-95,5
-4661,-192,8842,-4,5,-79,5
-4701,-398,8727,-31,27,-51,5
-4800,-477,8565,-46,61,-20,5
-4800,-477,8565,-46,61,9,5
-4749,-452,8470,-29,78,9,5
-4794,-314,8364,-14,64,31,5
-4888,-253,8360,-10,37,40,5
-4851,-217,8355,-3,19,39,5
-4807,-94,8340,5,15,36,5
-4884,-116,8255,7,1,37,5
-4841,-157,8321,5,-36,40,5
-4788,-284,8486,1,-51,46,5
-4677,-392,8922,16,-34,65,5
-4677,-392,8922,29,39,85,5
-4676,-178,9488,29,39,85,5
-4557,346,9934,-12,164,71,5
-4476,1032,10067,-117,364,64,5
-4734,1752,6370,-195,712,41,5
-6394,100,8507,-40,122,-59,5
-4731,-879,8557,529,-150,-178,5
-5035,-467,8602,525,-135,-122,5
-4936,-299,9117,424,-298,-10,5
-5432,241,9178,316,-266,-26,5
-5432,241,9178,229,-182,-72,5
-5107,10,8982,229,-182,-72,5
-4960,-104,8878,224,-142,-76,5
-4802,-248,8889,217,-126,-41,5
-4902,-211,9078,183,-147,-3,5
-4800,-57,9153,104,-166,-6,5
-4770,-222,9134,16,-176,-17,5
-4756,-369,9036,23,-133,-16,5
-4607,-315,8880,42,-117,43,5
-4712,-208,8796,48,-122,109,5
-4674,-55,8858,30,-112,139,5
-4674,-55,8858,30,-112,139,5
-4846,51,8945,-21,-105,157,5
-4937,189,8870,-70,-97,156,5
-4961,425,8691,-94,-110,112,5
-5233,783,9017,-106,-126,33,5
-4942,697,9274,-128,-98,-74,5
-4827,276,9333,-151,-31,-145,5
-4780,-153,9221,-167,48,-146,5
-4916,545,9347,-179,102,-104,5
-5005,123,8755,-301,107,-92,5
-5005,123,8755,-301,107,-92,5
-5173,-245,8096,-381,25,-109,5
-5155,-951,7694,-244,-32,-121,5
-4704,-707,8164,5,-88,-104,5
-4478,-535,8548,142,-125,-32,5
-4876,-252,8657,189,-131,23,5
-5033,-45,8616,206,-118,29,5
-4950,39,8608,218,-90,4,5
-4871,81,8809,196,-53,-14,5
-4748,106,8822,153,-49,-25,5
-4748,106,8822,153,-49,-25,5
-4773,35,8931,127,-72,-38,5
-4671,5,9016,95,-86,-33,5
-4682,-118,8953,67,-86,-21,5
-4736,-190,8889,58,-62,-7,5
-4666,-224,8851,54,-30,16,5
-4683,-220,8744,47,-8,51,5
-4668,-177,8542,28,-16,80,5
-4847,-156,8504,31,-40,86,5
-4821,-69,8498,45,-62,81,5
-4821,-69,8498,45,-62,81,5
-4687,-332,8705,-66,-26,8,5
-4713,-446,8788,-56,-8,42,5
-5026,-281,8641,-58,-3,48,5
-4618,-382,8596,-53,-19,70,5
-4992,-308,8751,-11,-7,71,5
-4801,-181,8861,30,18,67,5
-4835,160,8681,30,40,56,5
-4835,160,8681,30,40,56,5
-4469,263,8920,-21,70,57,5
-4949,-2,8380,-103,73,111,5
-5371,-202,8041,-75,38,87,5
-4877,-451,8335,-4,-6,84,5
-4435,-466,8965,36,8,121,5
-4447,-323,9093,10,67,191,5
-4658,-2281,-4386,-9,-20,241,5
-5207,3,9570,270,-345,135,5
-4445,910,10198,383,-270,103,5
-4445,910,10198,383,-270,103,5
-4904,301,9649,178,-290,79,5
-5035,202,9637,21,-279,23,5
-4895,184,9714,42,-135,-32,5
-4754,-143,9065,68,-58,-19,5
-4766,-120,9037,67,-65,14,5
-4868,-138,9040,55,-51,37,5
-4770,-143,9113,38,-47,51,5
-4852,-10,9174,12,-36,61,5
-4920,13,9084,-3,-26,54,5
-4920,13,9084,-3,-26,54,5
-4962,284,9418,-15,0,21,5
-5117,480,9326,-62,38,-28,5
-5127,452,9437,-138,38,-100,5
-5235,1033,9601,-222,36,-193,5
-5205,253,8764,-382,72,-283,5
-4731,-740,7671,-372,31,-310,5
-4328,-1038,7856,-146,-43,-233,5
-4613,-683,8061,83,-91,-111,5
-4916,-193,8544,177,-182,-37,5
-4916,-193,8544,177,-182,-37,5
-4877,-35,9048,142,-218,-39,5
-4616,-251,8901,62,-139,-50,5
-4362,-429,8904,39,-21,-28,5
-4469,-463,8857,37,47,22,5
-4567,-367,8706,17,59,59,5
-4666,-364,8842,-10,44,71,5
-4618,-307,8964,-25,50,73,5
-4636,-187,8835,-41,59,75,5
-4797,-99,8658,-50,40,67,5
-4797,-99,8658,-50,40,67,5
-4744,-124,8790,-61,20,56,5
-4530,-346,8956,-83,37,63,5
-4583,-802,9457,-50,116,108,5
-3882,-174,10465,-14,318,172,5
-4150,492,9943,-152,580,262,5
-4980,340,8811,-329,761,285,5
-4966,120,2367,-415,629,203,5
-5553,-640,8062,89,-106,159,5
-4529,-675,8730,594,-290,177,5
-4529,-675,8730,594,-246,251,5
-4811,-410,8483,509,-246,251,5
-5337,238,8986,447,-367,275,5
-5540,697,9099,368,-276,157,5
-5497,966,9158,278,-178,12,5
-5211,762,9067,177,-182,-103,5
-4719,251,9058,79,-218,-152,5
-4497,-189,9229,10,-218,-111,5
-4695,-246,9335,-21,-168,-42,5
-4798,-123,9383,-23,-121,8,5
-4798,-123,9383,-16,-91,42,5
-4771,10,9184,-16,-91,42,5
-4748,-34,8889,-16,-76,62,5
-5091,55,9040,-4,-53,69,5
-4934,61,8758,1,-23,49,5
-4986,82,8774,-8,-35,32,5
-4972,125,8684,-32,-43,6,5
-5042,-44,8553,-26,-57,-12,5
-4727,128,9190,-7,-70,-34,5
-4944,233,9486,-23,-21,-47,5
-4944,233,9486,-87,32,-71,5
-5073,333,9409,-87,32,-71,5
-4965,671,9244,-187,53,-109,5
-5014,251,8968,-328,65,-138,5
-4876,-340,8501,-371,27,-131,5
-4771,-386,8355,-264,12,-108,5
-5017,-339,8266,-102,16,-85,5
-5090,-187,8330,26,-7,-84,5
-5082,-284,8182,123,-43,-104,5
-4639,-84,8464,169,-101,-105,5
-4532,-130,8743,157,-124,-73,5
-4532,-130,8743,157,-124,-73,5
-4737,-101,8982,109,-110,-43,5
-4810,-14,9050,56,-72,-36,5
-4675,-142,8961,-2,-23,-32,5
-4588,-446,8815,-40,15,-10,5
-4632,-570,8667,-18,34,27,5
-4754,-541,8597,28,37,64,5
-4753,-126,8568,52,15,80,5
-4875,-19,8590,34,-21,72,5
-5039,-72,8348,9,-64,39,5
-5039,-72,8348,9,-64,39,5
-4666,-288,8507,35,-78,27,5
-5395,-454,8286,137,-36,21,5
-4478,-20,8415,193,-43,15,5
-4564,100,8739,147,-111,35,5
-5011,165,8635,70,-159,16,5
-4912,-236,8678,-4,4,-7,5
-4831,-264,8762,6,9,-5,5
-4731,-276,8690,0,8,3,5
-4797,-312,8738,-10,1,24,5
-4637,-567,8989,-7,13,51,5
-4637,-567,8989,-7,13,51,5
-4834,-229,8591,-14,47,81,5
-5022,-253,8548,-19,36,81,5
-4972,-31,8536,-9,2,58,5
-4370,-135,8708,-44,-28,56,5
-5021,-71,8577,-67,-32,61,5
-4862,-89,8810,-17,20,43,5
-4874,40,8782,-4,67,24,5
-4822,-45,9298,-17,106,10,5
-4551,-45,9463,-86,172,65,5
-4551,-338,9463,-86,172,65,5
-4756,-482,9682,-92,331,108,5
-4551,-397,9005,-151,470,180,5
-4652,-4181,-12114,-295,540,255,5
-5882,-2080,7186,222,-92,275,5
-4187,-16,9699,794,-169,378,5
-4843,211,9249,569,-177,446,5
-5279,519,9795,370,-294,386,5
-5580,1093,9806,292,-111,207,5
-5089,855,9310,199,26,89,5
-5089,855,9310,199,26,89,5
-5215,815,9026,141,-34,38,5
-5188,521,9038,59,-112,12,5
-5300,750,8953,-26,-145,-15,5
-5307,862,9060,-99,-180,-81,5
-5107,626,9450,-135,-132,-151,5
-4773,302,9292,-133,-41,-175,5
-4675,157,9235,-124,26,-154,5
-4864,72,9430,-129,82,-127,5
-4936,857,9419,-279,161,-146,5
-4936,857,9419,-279,161,-146,5
-5592,272,9297,-463,135,-199,5
-4874,-277,9381,-503,114,-260,5
-4815,-672,8828,-472,208,-265,5
-5014,-1036,7810,-399,212,-237,5
-4800,-1070,7698,-263,90,-191,5
-4695,-932,7904,-141,-36,-103,5
-4683,-766,7987,-44,-135,4,5
-4886,-550,8340,71,-152,77,5
-5003,-202,8669,153,-68,97,5
-5003,-202,8669,153,-68,97,5
-4889,-46,8707,166,29,81,5
-4875,94,8544,115,71,56,5
-5138,-190,8153,66,47,23,5
-4607,-283,8488,42,-10,9,5
-4607,-323,8775,15,-25,40,5
-4810,-288,8667,-4,-1,72,5
-4821,-181,8595,-17,11,80,5
-4834,-269,8761,-36,26,86,5
-4760,-240,9121,-58,61,94,5
-4760,-240,9121,-58,61,94,5
-4657,-63,9260,-111,144,108,5
-4381,-10,9066,-183,254,156,5
-4747,1221,9759,324,-397,-50,5
-5702,396,8676,324,-397,-50,5
-5345,539,9614,177,-415,-188,5
-5033,124,9424,119,-280,-262,5
-5033,124,9424,119,-280,-262,5
-4804,-229,8956,115,-199,-229,5
-4752,-354,9044,137,-174,-156,5
-4560,-656,9134,131,-150,-59,5
-4808,-674,9230,108,-119,33,5
-4811,-546,9265,78,-95,95,5
-4792,-385,9145,53,-91,127,5
-4880,-191,9091,26,-86,142,5
-4998,-129,8860,16,-77,131,5
-4907,-58,8950,17,-72,103,5
-4953,173,9469,-2,-43,81,5
-4953,173,9469,-2,-43,81,5
-5087,374,9607,-79,21,35,5
-5099,486,9202,-180,45,-26,5
-5207,398,8937,-263,39,-95,5
-5273,28,8662,-283,42,-152,5
-4874,65,8524,-306,75,-199,5
-4644,-669,7951,-281,34,-149,5
-4875,-714,8070,-114,-20,-82,5
-4791,-564,8325,56,-64,-17,5
-4791,-564,8325,125,-122,30,5
-4692,-263,8745,125,-122,30,5
-5225,-287,8742,134,-102,30,5
-4677,25,8718,137,-40,7,5
-4510,-84,8760,111,7,21,5
-4825,-110,8561,71,24,33,5
-5026,-114,8512,58,-2,21,5
-4985,-34,8353,36,-41,-7,5
-5204,-251,8341,76,-74,-63,5
-4555,-119,8508,114,-113,-72,5
-4555,-119,8746,116,-144,-49,5
-4618,-203,8746,116,-144,-49,5
-4754,-181,8874,82,-142,-20,5
-4917,-270,8914,50,-123,-8,5
-4673,-415,8950,31,-88,9,5
-4558,-376,8986,25,-29,45,5
-4676,-379,8748,23,12,87,5
-4899,-282,8664,29,12,103,5
-4863,-23,8770,19,-1,97,5
-4917,31,8665,6,-11,78,5
-5032,98,8629,10,-21,53,5
-5032,98,8629,21,-33,13,5
-4864,-124,8868,-55,52,45,5
-4882,-57,8597,-80,70,40,5
-4993,-27,8567,-97,55,32,5
-4880,-71,8449,-120,18,19,5
-4920,-245,8437,-128,-15,14,5
-4899,-221,8371,-97,-21,15,5
-4841,-242,8422,-47,-25,25,5
-4811,-262,8632,-8,-21,47,5
-4789,-94,8784,1,0,73,5
-4997,-150,8583,-23,20,81,5
-4997,-150,8583,-23,20,81,5
-4951,-104,8571,-37,16,67,5
-4865,-217,8622,-42,15,58,5
-4807,-355,8662,-24,14,65,5
-4839,-412,8697,5,26,80,5
-4825,-451,8682,29,47,92,5
-4827,-427,8720,32,64,114,5
-4871,-295,8944,17,81,144,5
-4444,0,9337,-50,120,175,5
-4877,360,9184,-158,203,207,5
-4877,360,9184,-158,203,207,5
-5279,270,8535,-237,277,181,5
-5006,-77,4593,-215,325,130,5
-4795,-595,9730,47,-251,98,5
-4703,-464,9242,620,-427,72,5
-4086,-216,9160,483,-400,100,5
-4884,-120,9485,326,-482,171,5
-5247,265,9737,294,-361,149,5
-4918,307,9600,227,-192,105,5
-5091,485,9535,169,-171,83,5
-5091,485,9535,169,-171,83,5
-5041,333,9290,84,-175,57,5
-4985,311,9231,10,-177,23,5
-4737,309,9712,-36,-162,0,5
-4784,324,9964,-90,-50,-10,5
-4890,133,9383,-142,48,-22,5
-5004,229,9147,-163,90,-17,5
-5174,728,9396,-196,103,-43,5
-5235,946,9877,-368,142,-114,5
-5235,946,9877,-368,142,-114,5
-4670,-116,8940,-555,189,-177,5
-4888,-1106,7853,-562,210,-172,5
-4748,-1381,7403,-282,160,-87,5
-4581,-1009,7978,29,40,29,5
-4748,-524,8738,168,-59,132,5
-4965,11,9142,160,-65,157,5
-5137,277,8610,89,-13,116,5
-4900,440,8444,25,62,51,5
-4913,242,8239,-45,62,10,5
-4913,242,8239,-92,21,-6,5
-4875,-58,8224,-92,21,-6,5
-4810,-254,8293,-82,-7,-4,5
-4711,-159,8349,-36,-11,8,5
-4820,-162,8228,9,-5,17,5
-4795,-202,8222,50,-18,17,5
-4666,-272,8323,70,-36,23,5
-4646,-351,8708,59,-44,43,5
-4589,-348,9326,37,-6,74,5
-3786,-267,10405,10,163,150,5
-3786,-267,10405,-114,410,268,5
-3748,99,9579,-114,410,268,5
-5261,-2193,-3672,-219,500,300,5
-5253,-385,8781,261,-122,196,5
-4622,-269,9298,660,-108,192,5
-5316,-195,8811,482,-164,240,5
-5072,122,9437,352,-275,199,5
-5441,326,9493,287,-158,119,5
-5060,211,9119,227,-75,83,5
-5203,391,9128,229,-95,59,5
-5203,391,9117,185,-102,46,5
-4991,224,9117,185,-102,46,5
-4942,193,9255,127,-75,47,5
-5041,312,9194,64,-52,51,5
-5064,569,9034,13,-66,43,5
-5180,464,8837,-18,-75,9,5
-5050,281,8745,-36,-86,-15,5
-4821,218,8687,-50,-87,-18,5
-5000,324,9125,-65,-76,-12,5
-5022,483,9622,-114,-28,-26,5
-5157,509,9369,-205,31,-69,5
-5157,509,9369,-205,31,-69,5
-5266,460,8944,-298,34,-135,5
-5158,896,8884,-361,12,-192,5
-5054,429,8644,-411,6,-237,5
-4977,-332,8106,-374,-21,-252,5
-5020,-809,7846,-199,-42,-252,5
-4990,-637,8073,36,-72,-236,5
-4418,-362,8511,133,-149,-174,5
-4520,-157,8888,97,-214,-95,5
-4649,-117,9060,36,-203,-28,5
-4649,-117,9060,36,-203,-28,5
-4778,-14,9041,26,-135,-1,5
-4753,122,9008,28,-11,3,5
-4752,3,8874,-22,61,0,5
-4837,-311,8648,-62,58,1,5
-4760,-290,8383,-42,28,9,5
-4846,-258,8307,7,-9,17,5
-5038,-14,8530,61,-48,0,5
-5081,74,8659,89,-56,-32,5
-5143,71,8295,76,-70,-83,5
-5143,71,8295,76,-70,-83,5
-4559,-361,8670,58,-93,-94,5
-4596,-275,8676,63,-75,-67,5
-4709,-333,8691,91,-73,-21,5
-4823,-198,8486,-54,-14,17,5
-4677,-47,8719,-31,6,50,5
-5120,-191,8395,-39,17,53,5
-4850,-47,8404,-29,-14,37,5
-4644,-76,8580,-37,-34,47,5
-4986,-226,8946,-10,-1,53,5
-4743,107,9157,-1,74,56,5
-4743,107,9157,-1,74,56,5
-4698,153,9482,-46,175,62,5
-4728,52,9025,-113,301,69,5
-5006,-93,6742,-142,354,82,5
-5125,-696,10709,102,-200,119,5
-4627,-973,8943,501,-277,143,5
-4912,-26,9054,335,-226,187,5
-4920,129,9163,148,-377,184,5
-5302,333,9473,131,-320,112,5
-5102,110,9316,118,-193,48,5
-5102,110,9316,118,-193,32,5
-5063,111,9237,133,-156,32,5
-4937,181,9241,103,-139,26,5
-5139,418,9315,40,-137,1,5
-5243,831,9718,-62,-160,-81,5
-5020,498,9790,-164,-102,-170,5
-4788,-25,9498,-226,0,-195,5
-4632,-346,9265,-226,93,-162,5
-4570,-401,8947,-186,154,-89,5
-4868,-325,9016,-153,155,-17,5
-4868,-325,9016,-221,146,-11,5
-5204,330,9110,-221,146,-11,5
-5370,-89,8251,-287,106,-85,5
-5160,-558,8172,-222,51,-153,5
-5002,-598,7820,-59,13,-180,5
-4820,-618,8132,115,-66,-174,5
-4340,-256,8860,119,-133,-101,5
-4559,-324,8882,43,-134,-15,5
-4753,-278,8872,27,-81,45,5
-4733,-199,8568,38,14,78,5
-4733,-199,8568,22,74,93,5
-4804,-148,8467,22,74,93,5
-4850,-43,8384,-4,63,88,5
-4865,-203,8327,-28,20,75,5
-4795,-348,8494,-10,-14,64,5
-4657,-288,8531,14,-6,70,5
-4687,-366,8525,28,12,88,5
-4713,-254,9272,45,40,101,5
-4593,-183,9981,18,122,117,5
-4134,386,9298,-68,327,150,5
-4134,386,8262,-185,455,164,5
-5075,92,8262,-185,455,164,5
-7420,-528,5077,8,-272,235,5
-5918,-2793,7531,496,-350,156,5
-4031,708,10078,594,-233,150,5
-5337,-166,8922,357,-408,258,5
-5371,729,9730,263,-375,145,5
-5083,553,9586,182,-195,22,5
-5008,281,9133,160,-138,-23,5
-4754,173,9037,145,-138,-21,5
-4583,-136,9333,120,-135,5,5
-4583,-136,9333,120,-135,5,5
-4874,35,9320,94,-97,37,5
-4772,101,9203,62,-67,66,5
-4938,211,9183,70,-54,75,5
-4731,314,9111,62,-39,75,5
-4870,205,8993,36,-25,84,5
-4919,200,8894,10,2,76,5
-4967,206,8788,-19,7,75,5
-5091,394,8860,-59,0,64,5
-5056,307,8757,-92,-16,25,5
-5056,307,8757,-92,-16,25,5
-4936,212,8699,-97,-33,-7,5
-4914,101,8723,-59,-31,-22,5
-4926,132,8592,-11,-40,-30,5
-4814,173,8827,4,-81,-36,5
-4943,374,9153,-18,-84,-51,5
-4858,116,9223,-73,-53,-78,5
-4625,-38,9284,-114,-3,-76,5
-4990,622,9534,-132,78,-49,5
-4987,658,9257,-249,141,-61,5
-4987,658,9257,-249,141,-61,5
-5807,13,7895,-311,121,-128,5
-4974,-705,7664,-200,32,-232,5
-4091,-708,8096,42,-75,-216,5
-4516,-242,8632,177,-164,-127,5
-4918,-107,8903,171,-241,-61,5
-4999,264,9399,89,-330,-56,5
-4786,312,8947,22,-210,-87,5
-4699,46,8758,-18,-54,-101,5
-4694,-267,8758,-8,7,-90,5
-4694,-267,8758,-8,7,-90,5
-5234,-527,8606,90,34,-106,5
-4403,-166,8945,155,31,-98,5
-4328,-145,9245,130,50,-47,5
-4728,-118,8831,94,70,-3,5
-4843,7,8709,89,37,-7,5
-4636,-25,8748,64,4,-3,5
-4664,-157,8663,41,7,18,5
-4890,-212,8427,29,5,34,5
-4578,-168,8583,37,-10,50,5
-4578,-168,8583,37,-10,50,5
-4770,20,8581,42,-17,59,5
-4957,262,8654,46,-26,35,5
-4980,291,8906,30,-21,-14,5
-4744,7,8927,-1,-1,-49,5
-4633,-100,8947,-17,20,-43,5
-4993,76,8666,-137,370,169,5
-4938,-50,8232,-156,406,179,5
-4938,-50,7801,-142,366,193,5
-5012,-329,7801,-142,366,193,5
-5892,-2200,-1432,95,226,207,5
-6230,-484,8348,379,-187,170,5
-4518,1141,9536,445,-252,111,5
-5123,342,9196,231,-311,89,5
-5088,154,9147,110,-277,33,5
-4963,151,9268,124,-127,-2,5
-4896,-33,8720,111,-89,25,5
-4918,-86,8877,87,-137,52,5
-4852,-208,8913,64,-145,81,5
-4852,-208,8913,64,-145,81,5
-4810,-92,9077,48,-130,102,5
-5039,244,10037,37,-69,108,5
-5351,646,10043,-18,57,53,5
-5367,675,9281,-135,122,-43,5
-5081,870,9060,-230,117,-140,5
-4869,581,8732,-385,115,-188,5
-5548,-223,7506,-438,28,-202,5
-5172,-601,7670,-263,-114,-203,5
-4694,-546,8435,-25,-169,-157,5
-4694,-546,8435,-25,-169,-157,5
-4747,-294,8756,70,-161,-91,5
-4966,-90,8840,50,-163,-45,5
-4840,-82,8841,16,-147,-29,5
-4734,-162,8772,13,-95,-4,5
-4658,-224,8825,32,-19,30,5
-5204,-215,8629,96,51,13,5
-4467,-14,8885,90,61,29,5
-4794,26,8729,30,47,39,5
-4980,-34,8420,-23,10,36,5
-4980,-34,8420,-23,10,36,5
-5047,2,8389,-23,-30,8,5
-4811,-83,8575,-28,-39,0,5
-4713,-17,8701,-50,-24,21,5
-4833,-167,8548,-72,-4,53,5
-4874,-375,8672,-36,16,73,5
-4663,-105,8940,16,78,89,5
-4759,346,9001,-10,156,95,5
-4374,294,9744,-105,246,105,5
-4697,136,8915,-200,380,147,5
-4697,136,8915,-200,380,147,5
-4777,521,7771,-206,475,152,5
-5900,-208,9528,80,-174,80,5
-4462,-866,8776,552,-279,-26,5
-4922,-150,8574,489,-241,37,5
-5040,-131,9058,444,-343,107,5
-5292,321,9235,396,-247,57,5
-4989,297,9103,297,-183,23,5
-4886,215,9085,199,-200,17,5
-4717,167,9156,112,-182,37,5
-4717,167,9156,112,-182,37,5
-5004,330,9245,54,-135,50,5
-5169,622,9312,0,-96,16,5
-5095,486,9075,-62,-78,-40,5
-4929,130,8927,-80,-73,-74,5
-4849,-52,8909,-50,-56,-57,5
-4865,-29,8883,-10,-17,-16,5
-5004,40,8828,-3,9,14,5
-5016,101,8713,-27,10,25,5
-4917,32,8577,-44,-5,32,5
-4917,32,8577,-44,-35,44,5
-4884,-57,8599,-30,-35,44,5
-4948,-4,8792,9,-50,55,5
-4890,10,8843,36,-53,61,5
-4936,175,8930,43,-51,58,5
-5161,562,8909,23,-45,30,5
-5134,710,8751,-38,-70,-38,5
-4990,592,9068,-118,-88,-105,5
-4760,26,9243,-183,-50,-138,5
-4693,17,8977,-205,8,-116,5
-4693,17,8977,-228,47,-84,5
-4877,242,8831,-228,47,-84,5
-5023,68,8457,-223,42,-69,5
-5254,-108,7940,-153,-12,-82,5
-5047,-319,8282,-36,-75,-116,5
-5353,-318,8158,105,-88,-142,5
-4675,58,8467,183,-135,-161,5
-4567,71,8883,170,-172,-141,5
-4753,-92,8988,136,-163,-115,5
-4626,-87,9114,128,-140,-91,5
-4626,-87,9114,90,-61,-51,5
-4496,-128,9069,90,-61,-51,5
-4627,-88,8979,35,15,-9,5
-4874,1,8796,-8,11,14,5
-4816,-13,8727,-33,-23,10,5
-4767,-191,8656,-27,-36,12,5
-4839,-191,8547,8,-21,21,5
-4876,-59,8472,36,-27,28,5
-4898,141,8683,42,-68,29,5
-4943,-77,8723,0,-127,10,5
-4567,-288,8793,0,-129,17,5
-4567,-288,8793,0,-129,17,5
-4548,-433,8791,23,-59,58,5
-4689,-324,8748,78,1,103,5
-4703,34,8811,106,1,125,5
-4822,252,8921,65,-32,124,5
-4965,272,8883,9,-57,98,5
-4756,149,8824,-13,-33,76,5
-4819,234,8609,-24,10,68,5
-4985,369,8402,-17,6,46,5
-5064,447,8476,4,-55,-1,5
-5014,44,9256,-64,131,-58,5
-4871,33,8706,-138,163,-88,5
-5212,-84,8300,21,58,56,5
-5212,-84,8300,21,58,56,5
-5266,-35,8135,6,21,22,5
-4987,-16,8327,-23,-21,-6,5
-4816,-264,8285,-39,-34,-1,5
-4967,-232,8165,-17,-43,22,5
-4998,-137,8328,9,-61,29,5
-4905,-157,8475,11,-75,22,5
-4905,-157,8475,11,-75,22,5
-4637,-266,8696,7,-78,32,5
-4977,-71,8624,17,-71,38,5
-4963,-212,9010,56,-45,30,5
-4661,94,9576,62,40,8,5
-4432,275,9541,-37,177,21,5
-4654,228,9050,-188,279,82,5
-5267,-159,8919,-255,328,95,5
-4570,-531,8517,-279,335,171,5
-8971,-4119,-7298,-75,-203,268,5
-8971,-4119,-7298,-75,-203,268,5
-5237,-1670,8048,316,-434,172,5
-4232,486,9772,593,-295,174,5
-5303,193,8258,589,-476,270,5
-5002,269,9298,313,-479,176,5
-5187,326,9314,216,-330,70,5
-4916,178,9087,213,-257,37,5
-4972,434,9500,187,-244,10,5
-4962,374,9494,108,-218,-12,5
-5194,708,9495,12,-185,-61,5
-5194,708,9495,12,-185,-61,5
-5235,805,9389,-99,-174,-147,5
-4711,-5,9663,-171,-152,-199,5
-4931,-431,9851,-184,-63,-177,5
-4993,-684,9846,-199,40,-122,5
-4872,-484,9586,-237,78,-76,5
-5687,107,9193,-342,62,-119,5
-5253,5,7862,-573,-45,-181,5
-4657,-1823,7389,-477,-283,-204,5
-5176,-1661,7911,-65,-346,-167,5
-5176,-1661,7911,-65,-346,-167,5
-4085,-1296,8371,286,-290,-76,5
-4078,-440,8791,506,-259,36,5
-4298,303,9595,528,-152,77,5
-4356,336,9793,423,56,90,5
-4436,53,9451,278,205,122,5
-4403,58,9381,131,244,172,5
-4419,284,9245,-18,248,223,5
-4718,405,8901,-138,236,245,5
-5003,564,8530,-185,207,207,5
-5003,564,8530,-185,207,207,5
-4917,502,8549,-178,179,144,5
-5002,507,8201,-130,190,100,5
-5270,269,7964,-64,155,49,5
-5201,425,8063,-10,81,-22,5
-4865,217,8182,-25,26,-70,5
-4754,92,8160,-71,7,-84,5
-4835,-57,8189,-105,-12,-72,5
-4724,-324,8328,-97,-23,-47,5
-4771,-720,8769,-39,-12,-18,5
-4771,-720,8769,6,49,8,5
-4374,-177,9326,6,49,8,5
-4224,382,9573,-64,161,58,5
-6942,-1170,-6741,-398,413,98,5
-5659,-1542,8543,205,-164,-22,5
-4602,264,9198,618,-195,-4,5
-5082,-459,8605,610,-329,73,5
-5216,39,9396,553,-409,27,5
-4950,362,9524,452,-330,-40,5
-4856,265,9279,331,-277,-75,5
-4856,265,9279,254,-270,-91,5
-4553,248,9147,254,-270,-91,5
-4545,-111,9135,222,-241,-72,5
-4618,133,9211,208,-216,-34,5
-4715,98,9445,156,-193,-28,5
-4722,-282,9915,86,-161,-16,5
-4445,-239,10242,23,-47,20,5
-4587,-148,9750,-53,73,54,5
-4637,147,9127,-117,94,69,5
-4706,290,8900,-114,80,24,5
-4706,290,8900,-131,18,30,5
-4613,606,8711,-131,18,30,5
-5057,632,8889,-132,-14,4,5
-5069,606,9467,-102,31,-52,5
-5046,1710,9692,-224,124,-136,5
-5283,454,7953,-425,120,-228,5
-5089,-562,7372,-339,50,-274,5
-4469,-707,7765,-50,-16,-226,5
-4421,-429,8657,142,-76,-109,5
-4688,-9,9573,139,-125,-13,5
-4749,47,9404,15,-104,13,5
-4749,47,9404,15,-104,13,5
-4669,-100,9074,-53,26,1,5
-4752,-61,8618,-65,80,5,5
-4727,-135,8498,-68,51,3,5
-4528,-364,8602,-55,-5,16,5
-4594,-258,8640,-18,-29,36,5
-4868,46,8574,11,-35,23,5
-4838,113,8598,18,-64,-19,5
-4776,166,8584,25,-92,-53,5
-4553,-448,8591,35,-105,-69,5
-4553,-448,8591,35,-105,-69,5
-4389,-264,8890,51,-101,-31,5
-4671,-334,8941,31,-62,10,5
-4801,22,8548,-88,30,-19,5
-4687,3,8760,-79,-6,-21,5
-4609,-138,8812,-60,-4,-15,5
-4667,-81,8641,-52,3,-3,5
-4717,-49,8528,-43,-1,3,5
-4649,-111,8506,-34,-16,10,5
-4530,-234,8624,-25,-33,25,5
-4524,-28,8842,23,-52,-1,5
-4650,-62,8813,23,-52,-1,5
-4729,11,8843,25,-45,4,5
-4048,-62,8993,-26,-36,27,5
-4859,-87,9434,-32,14,47,5
-4363,84,10025,-28,169,85,5
-4565,290,9211,-128,338,114,5
-5064,-753,-4013,-283,631,167,5
-5064,-753,-4013,-283,631,167,5
-5576,-1192,7564,50,10,88,5
-4211,199,9591,442,-204,82,5
-4467,-276,8760,346,-268,180,5
-4892,-3,9308,269,-361,180,5
-4861,392,9668,277,-260,113,5
-4682,184,9403,248,-172,97,5
-4825,478,9330,196,-173,81,5
-4949,671,9382,111,-203,43,5
-4971,830,9399,3,-218,-20,5
-4971,830,9399,-75,-229,-97,5
-4905,780,9354,-75,-229,-97,5
-4589,510,9778,-97,-182,-151,5
-4308,210,9663,-89,-59,-151,5
-4188,-47,9597,-86,65,-105,5
-4332,-277,9923,-95,175,-31,5
-4938,614,9745,-119,255,15,5
