aX,aY,aZ,gX,gY,gZ,target
-2087,5839,9316,-98,-343,4747,3
-2542,6837,9316,-98,-343,4747,3
-2989,7676,9273,-41,-241,4286,3
-3281,8331,9337,73,-104,3803,3
-4411,9391,8775,100,39,3268,3
-4383,9804,8438,97,51,2598,3
-4059,9669,8343,39,7,1941,3
-3865,8892,8744,25,-17,1362,3
-3728,8216,9053,72,35,852,3
-3223,7368,9107,92,120,428,3
-3174,6607,9218,94,194,78,3
-3174,6607,9218,94,194,78,3
-2956,5935,8999,72,248,-219,3
-2926,5095,8918,105,276,-480,3
-2770,4268,9047,167,268,-632,3
-2880,3888,9275,263,283,-740,3
-3095,3980,9547,338,302,-824,3
-3169,4066,9605,298,259,-897,3
-3437,4317,9808,184,177,-984,3
-3530,4461,9713,76,155,-1127,3
-3305,4401,9546,3,145,-1293,3
-3305,4401,9546,3,145,-1293,3
-2945,3847,9448,-41,152,-1423,3
-2964,3225,9312,-18,185,-1488,3
-2843,2784,9032,30,207,-1508,3
-2955,2382,9068,107,213,-1501,3
-3150,2349,9103,166,219,-1480,3
-3476,2611,8965,213,200,-1476,3
-3867,3011,9005,225,159,-1517,3
-4065,3469,8837,167,73,-1602,3
-3766,3369,8712,61,-13,-1728,3
-3766,3369,8712,61,-13,-1728,3
-3610,2915,8840,-16,-72,-1849,3
-3444,2347,8874,-55,-68,-1924,3
-3330,2032,8985,-58,-43,-1966,3
-3433,1769,8871,-60,-5,-1990,3
-3458,1668,8879,-92,-3,-1997,3
-3402,1733,8810,-133,-36,-2001,3
-3360,1447,8886,-150,-48,-2012,3
-3340,1125,8894,-141,-40,-2005,3
-3257,975,8798,-135,-48,-1977,3
-3257,975,8798,-135,-48,-1977,3
-3450,875,8734,-142,-76,-1944,3
-3583,823,8706,-166,-104,-1910,3
-3583,745,8639,-196,-146,-1880,3
-3553,571,8678,-207,-180,-1857,3
-3629,433,8793,-202,-193,-1833,3
-3605,287,8926,-182,-185,-1810,3
-3627,122,9004,-156,-174,-1788,3
-3668,-5,9136,-122,-162,-1760,3
-3589,-38,9266,-79,-141,-1721,3
-3589,-38,9266,-79,-141,-1721,3
-3657,31,9296,-26,-106,-1690,3
-3799,271,9059,1,-100,-1676,3
-3728,181,9156,-40,-167,-1671,3
-3420,-25,9354,-83,-206,-1655,3
-2995,-257,9300,-117,-160,-1611,3
-3384,-798,9493,-103,-108,-1541,3
-3256,-1133,9448,-81,-75,-1434,3
-3311,-1426,9265,-91,-74,-1299,3
-3464,-1490,9256,-94,-78,-1162,3
-3464,-1490,9256,-94,-78,-1061,3
-3634,-1789,9218,15,-9,26,3
-3634,-1789,9218,15,-9,26,3
-3628,-1822,9259,3,-9,32,3
-3625,-1859,9265,-4,-11,44,3
-3649,-1890,9268,-6,-12,61,3
-3639,-1837,9279,-6,-9,75,3
-3646,-1871,9236,-10,-9,82,3
-3629,-1915,9200,-11,-6,92,3
-3609,-1956,9152,-13,-5,108,3
-3566,-2018,9159,-15,-6,130,3
-3555,-2060,9129,-16,-3,157,3
-3555,-2060,9129,-16,0,191,3
-3564,-2090,9042,-17,0,191,3
-3538,-2066,8979,-17,-7,239,3
-3602,-2001,9034,-9,-32,291,3
-3538,-1988,9099,-12,-51,339,3
-3412,-2076,9049,-25,-58,403,3
-3397,-2468,9059,-36,-67,483,3
-3047,-3360,9116,-26,-69,621,3
-2677,-4393,9175,15,-48,871,3
-2340,-5246,9171,82,-17,1230,3
-2340,-5246,9171,149,-3,1698,3
-1785,-5954,9109,149,-3,1698,3
-1518,-6565,8912,194,-44,2282,3
-807,-6649,8916,259,-122,2864,3
-508,-6445,9138,320,-208,3461,3
-147,-6168,9762,376,-221,4036,3
-474,-5437,9871,439,-200,4579,3
-378,-4195,9769,522,-182,5002,3
-183,-2910,9623,582,-140,5321,3
8,-2157,9145,538,-139,5585,3
8,-2157,9145,424,-251,5792,3
257,-1171,8969,424,-251,5792,3
430,-513,9208,365,-318,5935,3
468,162,9168,411,-301,6048,3
553,1463,8884,552,-266,6132,3
-295,3153,8872,604,-260,6087,3
-1033,4938,9074,544,-317,5879,3
-2322,6587,9376,438,-373,5502,3
-3215,7840,9996,436,-354,4954,3
-3358,9219,10231,511,-171,4363,3
-3958,10359,9838,561,115,3744,3
-3958,10359,9838,561,115,3744,3
-4386,11307,8895,476,301,3065,3
-5026,11562,8919,340,335,2320,3
-4439,10902,8639,208,361,1594,3
-4226,9893,7993,58,381,970,3
-4091,8658,7502,-55,313,444,3
-3615,7426,7520,-97,208,-4,3
-3461,6205,7534,-71,138,-351,3
-3024,5367,7582,-3,72,-604,3
-2683,4533,7841,65,-20,-764,3
-2683,4533,7841,65,-20,-764,3
-2562,3826,8286,164,-80,-863,3
-2403,3585,9024,265,-74,-927,3
-2565,3518,9475,320,-38,-942,3
-2989,3700,9869,328,-5,-967,3
-3029,3711,10116,254,30,-1033,3
-3113,3529,10019,126,80,-1097,3
-3186,3353,9911,-25,88,-1151,3
-3297,3067,9734,-135,97,-1210,3
-3349,3035,9678,-172,116,-1249,3
-3349,3035,9678,-172,116,-1249,3
-3144,2851,9585,-178,139,-1294,3
-3138,2556,9659,-155,155,-1318,3
-3053,2604,9611,-98,183,-1314,3
-3203,2624,9525,-39,231,-1315,3
-3542,2815,9275,-21,263,-1323,3
-3736,3046,9091,-56,222,-1364,3
-3695,3142,9042,-127,147,-1416,3
-3767,3214,8999,-192,116,-1491,3
-3716,3170,8763,-223,113,-1582,3
-3716,3170,8763,-223,113,-1582,3
-3693,2816,8746,-213,123,-1673,3
-3765,2526,8781,-145,158,-1746,3
-3747,2331,8608,-65,194,-1814,3
-3680,2214,8377,-26,178,-1871,3
-3714,2181,8219,-32,100,-1908,3
-3638,2193,8230,-65,9,-1949,3
-3714,2068,8372,-91,-58,-1995,3
-3413,1852,8396,-84,-83,-2018,3
-3582,1628,8662,-81,-125,-2051,3
-3582,1628,8662,-81,-125,-2051,3
-3546,1213,8835,-93,-149,-2065,3
-3456,987,8894,-142,-161,-2049,3
-3716,930,9024,-207,-193,-2032,3
-3716,798,9169,-262,-186,-2046,3
-3742,735,8891,-304,-162,-2063,3
-3745,594,8682,-304,-180,-2095,3
-3638,257,8641,-259,-209,-2115,3
-3326,-27,8543,-182,-218,-2090,3
-3399,-143,8589,-67,-224,-2050,3
-3399,-143,8589,46,-196,-2006,3
-3031,-530,8682,46,-196,-2006,3
-3113,-935,9001,139,-139,-1906,3
-3199,-923,9109,185,-123,-1774,3
-3349,-769,9377,147,-149,-1655,3
-4597,-642,9190,46,-171,-1577,3
-3653,-409,9789,-37,-210,-1566,3
-3310,-508,10039,-149,-167,-1536,3
-4031,-312,9572,-218,-107,-1492,3
-3946,-135,9250,-233,-78,-1523,3
-3946,-135,9250,-242,-81,-1575,3
-3937,-296,8985,-242,-81,-1575,3
-3669,-1698,9162,16,18,-9,3
-3650,-1718,9203,16,10,3,3
-3699,-1829,9320,4,-20,30,3
-3699,-1829,9320,4,-20,30,3
-3576,-1931,9351,-15,-25,43,3
-3592,-2067,9322,-21,-10,65,3
-3583,-2105,9261,-10,4,99,3
-3550,-2126,9214,-1,12,142,3
-3550,-2126,9214,-1,12,192,3
-3518,-2171,9187,1,12,192,3
-3668,-2176,9108,-3,1,249,3
-3424,-2002,9211,-17,-28,310,3
-3449,-2029,9300,-51,-48,387,3
-3480,-2102,9231,-74,-62,463,3
-3232,-2800,9253,-66,-54,568,3
-2854,-3635,9242,-7,-18,758,3
-2506,-4277,8979,58,3,1054,3
-2440,-4724,9102,108,-2,1409,3
-2440,-4724,9102,138,-26,1793,3
-2236,-5040,9183,138,-26,1793,3
-1962,-5324,9483,159,-20,2204,3
-1237,-5326,9360,164,-2,2663,3
-1225,-5387,9339,164,-12,3153,3
-769,-5002,9377,192,-21,3630,3
-423,-4725,9469,257,-1,4087,3
-467,-4309,9523,379,36,4536,3
-482,-3418,9432,540,74,4926,3
-573,-2076,9445,655,91,5225,3
-573,-2076,9445,626,61,5425,3
-473,-701,9407,626,61,5425,3
-728,186,9690,460,4,5514,3
-936,897,9572,249,-26,5525,3
-588,1196,9373,53,-62,5502,3
-689,1557,9439,-27,-89,5490,3
-334,1925,9291,-48,-24,5480,3
-1019,2772,9171,-29,43,5433,3
-1310,3969,8921,-23,55,5320,3
-2254,5503,9028,0,32,5068,3
-2254,5503,9007,71,25,4649,3
-3513,7428,9007,71,25,4649,3
-4033,9096,9193,125,75,4078,3
-4614,10467,8946,138,137,3437,3
-5078,11758,8493,133,183,2783,3
-5126,11535,8216,86,193,2033,3
-4597,10716,8183,37,216,1312,3
-4269,9201,8072,1,218,695,3
-3585,7743,8167,-25,186,204,3
-3096,6409,8128,-23,172,-154,3
-2763,5370,8208,22,177,-418,3
-2763,5370,8208,22,177,-418,3
-2306,4076,8204,86,142,-547,3
-2684,3846,8778,173,101,-593,3
-2876,3667,8890,240,67,-634,3
-3011,3705,9214,256,32,-679,3
-3424,3999,9536,248,21,-754,3
-3676,4200,9422,196,3,-836,3
-3889,4152,9479,155,-1,-970,3
-3524,4106,9416,132,12,-1098,3
-3346,3755,9239,125,51,-1193,3
-3346,3755,9239,125,51,-1193,3
-3364,3164,9158,152,100,-1265,3
-2977,2628,9107,205,137,-1290,3
-3101,2232,9049,227,143,-1245,3
-3410,2256,8970,189,92,-1194,3
-3621,2139,9072,117,12,-1177,3
-3588,2094,9138,51,-35,-1161,3
-3595,2325,9123,4,-62,-1142,3
-3956,2841,9023,-35,-82,-1149,3
-4274,3145,8983,0,-71,-1233,3
-4274,3145,8983,0,-71,-1233,3
-3937,3486,9105,32,-9,-1361,3
-3918,3576,8993,53,48,-1465,3
-4094,3564,9031,71,87,-1584,3
-3702,3121,8974,65,145,-1718,3
-3396,2533,8864,36,178,-1794,3
-3162,1959,8746,-42,167,-1805,3
-3345,1727,8511,-135,106,-1762,3
-3637,1719,8511,-205,7,-1723,3
-3778,1889,8640,-260,-70,-1695,3
-3900,1418,8444,-3,-102,-1899,3
-3900,1418,8444,-3,-102,-1899,3
-3920,1253,8707,64,-109,-1923,3
-3999,1322,8835,74,-122,-1935,3
-3963,1457,8853,-3,-160,-1955,3
-3893,1374,8790,-153,-232,-1984,3
-3747,1112,8870,-295,-293,-2002,3
-3747,1112,8870,-295,-293,-2002,3
-3546,637,8835,-391,-312,-2012,3
-3382,56,8757,-396,-303,-1977,3
-3227,-410,8648,-326,-283,-1890,3
-3284,-660,8670,-195,-263,-1778,3
-3625,-428,8886,-36,-248,-1678,3
-3792,-117,8974,92,-230,-1621,3
-3955,195,9121,171,-213,-1618,3
-3948,282,9382,189,-204,-1638,3
-3900,311,9570,139,-195,-1663,3
-3900,311,9570,139,-181,-1690,3
-3829,223,9538,38,-181,-1690,3
-3470,-82,9504,-97,-177,-1711,3
-3315,-619,9541,-218,-170,-1667,3
-3403,-904,9332,-281,-158,-1581,3
-3466,-1037,9062,-279,-143,-1486,3
-3522,-1024,9044,-232,-147,-1392,3
-3728,-835,9175,-182,-170,-1318,3
-3614,-1907,9134,2,18,70,3
-3671,-1865,9075,7,10,94,3
-3690,-1756,9059,15,4,109,3
-3677,-1716,9075,21,4,118,3
-3639,-1811,9120,22,3,127,3
-3536,-1950,9090,22,9,157,3
-3443,-2261,8958,25,3,208,3
-3443,-2261,8958,25,14,317,3
-2922,-3031,9040,23,14,317,3
-2633,-3908,9093,60,54,530,3
-2429,-4585,9119,92,97,890,3
-3069,-4913,8664,144,78,1271,3
-2723,-5511,8864,226,4,1629,3
-2432,-5436,9113,237,-92,2062,3
-2013,-5278,9442,246,-172,2516,3
-1488,-5144,9552,269,-194,2944,3
-1050,-5134,9471,291,-200,3393,3
-1050,-5134,9471,370,-197,3860,3
-1037,-4937,9626,370,-197,3860,3
-34,-4706,9749,477,-233,4315,3
-588,-4266,9821,657,-147,4731,3
-671,-3317,10054,802,5,5037,3
70,-2568,10350,815,114,5288,3
132,-2305,10627,787,226,5542,3
541,-1700,10542,756,337,5838,3
-845,-543,10031,733,395,6078,3
666,1339,10377,583,447,6188,3
666,1339,10377,287,447,6156,3
-869,3133,9247,287,447,6156,3
-1597,4624,8380,-63,295,5957,3
-1667,5178,8423,-335,95,5645,3
-2575,5848,8578,-373,51,5290,3
-2867,7272,8044,-232,122,4873,3
-823,8021,8983,-69,186,4393,3
-4292,9565,7976,-12,204,3909,3
-4297,10942,7639,59,188,3295,3
-4402,11318,7591,47,166,2595,3
-4424,11111,7590,29,138,1904,3
-4424,11111,7590,29,138,1904,3
-4104,10384,7642,35,131,1266,3
-4071,9573,7817,73,149,679,3
-3753,8504,7910,99,138,181,3
-3638,7573,8475,128,97,-257,3
-3087,6478,8548,132,122,-592,3
-2815,5469,8563,127,143,-814,3
-2608,4682,8526,127,116,-932,3
-2762,4171,8512,116,59,-981,3
-2823,3781,8610,103,-14,-1007,3
-2823,3781,8610,103,-14,-1007,3
-2788,3345,8726,92,-77,-1020,3
-2944,3123,9040,105,-116,-1017,3
-3034,2940,9257,121,-130,-1011,3
-3370,2797,9556,123,-135,-1010,3
-3379,2884,9789,105,-117,-1008,3
-3567,2884,9938,58,-83,-1019,3
-3705,2994,9739,-7,-53,-1025,3
-3795,3286,9656,-77,-64,-1051,3
-3256,2504,8945,-147,-37,-1248,3
-3256,2504,8945,-147,-37,-1248,3
-3327,2309,8876,-88,-28,-1236,3
-3363,2391,8785,-34,-7,-1217,3
-3495,2401,8774,12,8,-1212,3
-3579,2673,8786,39,22,-1219,3
-3742,2818,8732,39,33,-1255,3
-3875,2994,8549,40,59,-1307,3
-3875,2994,8549,40,59,-1307,3
-3870,3008,8335,40,82,-1393,3
-4021,2863,8271,36,59,-1489,3
-3998,2700,8376,14,-20,-1582,3
-4145,2364,8340,18,-74,-1672,3
-3866,2300,8654,35,-117,-1762,3
-3436,2177,8924,-14,-150,-1799,3
-3342,1992,8873,-97,-181,-1787,3
-3535,1697,8971,-164,-208,-1764,3
-3761,1866,9022,-211,-226,-1759,3
-3761,1866,9022,-211,-226,-1759,3
-3789,1956,8973,-293,-254,-1789,3
-3909,1795,9309,-395,-309,-1848,3
-3839,1695,9467,-469,-303,-1890,3
-3771,1590,9425,-521,-235,-1925,3
-3961,1450,9145,-541,-167,-1963,3
-3785,1189,8851,-518,-117,-2027,3
-3483,352,8653,-470,-89,-2074,3
-3178,-221,8451,-381,-98,-2029,3
-3193,-467,8394,-273,-137,-1926,3
-3193,-467,8394,-273,-137,-1926,3
-3142,-492,8417,-160,-183,-1807,3
-3354,-375,8751,-50,-229,-1689,3
-3592,94,9061,31,-266,-1595,3
-3982,707,9501,64,-275,-1576,3
-4163,982,9779,29,-246,-1645,3
-3895,1022,9873,-42,-189,-1741,3
-3830,765,9672,-135,-133,-1827,3
-3694,339,9345,-224,-113,-1891,3
-3425,-143,8962,-284,-103,-1932,3
-3425,-143,8962,-312,-124,-1926,3
-3224,-742,8719,-312,-124,-1926,3
-3105,-1202,8690,-288,-166,-1856,3
-3064,-1518,8696,-202,-200,-1745,3
-3154,-1402,9084,-75,-204,-1624,3
-3352,-1062,9335,46,-173,-1530,3
-3567,-738,9670,113,-131,-1488,3
-3451,-675,9705,117,-77,-1478,3
-3394,-861,9576,68,-42,-1481,3
-3515,-1753,9334,-18,3,61,3
-3499,-1747,9243,-7,16,75,3
-3517,-1661,9186,2,15,89,3
-3596,-1647,9221,1,1,94,3
-3596,-1647,9221,-7,-7,101,3
-3521,-1694,9284,-7,-7,101,3
-3525,-1738,9303,-9,0,113,3
-3495,-1785,9293,-9,9,131,3
-3430,-1835,9280,-8,3,162,3
-3450,-1850,9201,-10,-3,200,3
-3464,-1892,9182,-11,-10,242,3
-3433,-1910,9151,-11,-23,288,3
-3390,-1944,9062,-24,-43,343,3
-3360,-2026,8964,-35,-64,402,3
-3360,-2026,8964,-47,-100,468,3
-3397,-2202,8927,-47,-100,468,3
-3178,-2662,8896,-47,-145,557,3
-2788,-3225,8964,-22,-169,705,3
-2672,-3592,8976,18,-170,928,3
-2590,-3742,8925,53,-177,1179,3
-2541,-3753,9064,87,-204,1452,3
-2462,-3900,9053,122,-237,1713,3
-2243,-4147,9245,185,-254,1986,3
-1786,-4417,9361,279,-213,2290,3
-1786,-4417,9577,364,-170,2632,3
-1775,-4380,9577,364,-170,2632,3
-1546,-3996,9710,425,-143,2977,3
-1048,-3836,9984,467,-100,3304,3
-770,-3927,10145,503,-20,3656,3
-685,-3540,10303,538,80,4024,3
-579,-3064,10334,556,177,4357,3
-175,-2719,10758,498,251,4688,3
-540,-1908,11114,410,335,5008,3
-865,-776,10857,321,434,5222,3
-1040,300,10171,206,480,5317,3
-1040,300,10171,206,480,5317,3
-1034,1258,9608,97,453,5317,3
-1501,1958,9016,58,415,5258,3
-1433,2720,8333,50,392,5138,3
-2142,3602,8086,18,285,4981,3
-2526,4721,8140,-5,166,4742,3
-3111,5812,8147,-11,129,4414,3
-3399,6793,8267,13,138,4018,3
-3744,7649,8225,80,166,3558,3
-3109,8283,8356,144,217,3146,3
-3109,8283,8356,144,217,3146,3
-4553,9046,7817,90,247,2748,3
-4949,9588,7683,72,144,2197,3
-4284,9024,8190,48,48,1578,3
-3718,8196,8494,55,40,1063,3
-3852,7604,8537,82,34,631,3
-3427,6789,8806,101,25,254,3
-3275,6186,9312,95,64,-64,3
-3121,5522,9300,105,153,-290,3
-3284,5053,9159,101,210,-488,3
-3284,5053,9159,101,202,-654,3
-3450,4613,8959,106,202,-654,3
-3427,4374,9017,127,196,-791,3
-3579,4009,8976,186,202,-923,3
-3339,3828,9001,213,200,-1020,3
-3615,4006,8980,239,156,-1094,3
-3628,4151,9041,270,117,-1189,3
-3583,4085,9116,288,128,-1304,3
-3682,4012,9036,257,129,-1412,3
-3633,3815,8951,167,94,-1509,3
-3633,3815,8951,167,94,-1509,3
-3578,3348,8791,53,33,-1598,3
-3328,2642,8916,-47,-34,-1645,3
-3195,2122,8983,-91,-58,-1632,3
-3334,1879,8896,-85,-59,-1593,3
-3482,1867,8878,-62,-86,-1554,3
-3596,2023,8912,-64,-139,-1532,3
-3701,2112,9012,-73,-175,-1528,3
-3744,2112,8967,-69,-167,-1546,3
-3611,1871,8932,-68,-135,-1579,3
-3611,1871,8932,-68,-135,-1579,3
-3672,1409,9108,-39,-97,-1598,3
-3607,1246,9096,4,-34,-1578,3
-3571,1235,9138,53,34,-1562,3
-3798,1286,9243,61,99,-1538,3
-3957,1536,9001,18,125,-1520,3
-3878,1494,8877,-67,86,-1526,3
-3768,1427,8782,-147,20,-1522,3
-3690,1283,8715,-223,-34,-1515,3
-3839,971,8767,-268,-70,-1500,3
-3839,971,8767,-268,-90,-1466,3
-3791,681,8700,-257,-90,-1466,3
-3638,451,8553,-187,-79,-1414,3
-3694,41,8553,-75,-80,-1343,3
-3879,-27,8724,4,-124,-1248,3
-3902,57,9047,23,-173,-1170,3
-3966,161,9322,-21,-188,-1108,3
-4007,358,9293,-87,-187,-1051,3
-4161,474,9238,-149,-169,-1027,3
-4407,617,9119,-185,-172,-1037,3
-4232,671,9213,-180,-178,-1068,3
-4232,671,9213,-180,-178,-1068,3
-4162,716,9200,-155,-135,-1102,3
-4268,563,9275,-78,-56,-1136,3
-4082,413,9171,1,23,-1167,3
-4047,275,9091,48,63,-1175,3
-3970,197,8991,51,52,-1160,3
-3956,161,8973,18,17,-1131,3
-3992,254,8888,-17,-11,-1102,3
-3688,-1853,9220,7,-8,31,3
-3688,-1853,9220,12,1,39,3
-3661,-1832,9207,12,1,39,3
-3640,-1865,9235,16,0,45,3
-3704,-1828,9305,19,-1,54,3
-3689,-1818,9334,15,3,58,3
-3678,-1811,9278,5,11,63,3
-3693,-1859,9214,-4,14,65,3
-3634,-1889,9207,-10,6,73,3
-3614,-1975,9195,-10,4,85,3
-3608,-1996,9245,0,9,102,3
-3608,-1996,9245,6,17,127,3
-3628,-2011,9209,6,17,127,3
-3567,-1971,9190,-9,12,160,3
-3607,-2011,9159,-26,4,194,3
-3558,-2136,9109,-40,-14,241,3
-3499,-2365,9099,-35,-20,302,3
-3286,-2989,9019,-7,-18,395,3
-2787,-3778,9132,92,-17,789,3
-1952,-4509,9364,130,29,2008,3
-1952,-4509,9364,130,29,2008,3
-2084,-5064,9064,126,13,2398,3
-1762,-5694,9029,222,-45,2824,3
-1560,-5837,9052,313,-84,3309,3
-961,-5066,9150,411,-111,3806,3
-823,-4421,9667,460,-95,4222,3
-524,-3690,9755,427,-93,4591,3
-648,-3146,10229,310,-155,4929,3
-648,-3146,10229,310,-155,4929,3
-290,-2327,10699,194,-124,5191,3
-376,-1917,10797,103,6,5417,3
199,-1325,10201,55,133,5629,3
-171,-955,9564,87,266,5808,3
-641,117,8628,152,324,5916,3
-387,981,8355,151,230,5935,3
-1156,2279,8864,161,124,5863,3
-1983,4107,9160,187,120,5660,3
-2715,5778,8690,171,151,5320,3
-2715,5778,8690,171,151,5320,3
-3284,7238,8831,142,91,4901,3
-3347,8757,8709,70,56,4394,3
-3894,9858,8595,-29,64,3841,3
-4225,10453,8439,-99,88,3258,3
-4256,10987,8163,-105,145,2634,3
-4411,10956,7584,-116,204,1980,3
-4332,10169,7478,-119,150,1325,3
-3870,9199,7731,-105,73,749,3
-3559,8208,7811,-106,21,271,3
-3559,8208,7811,-106,21,271,3
-3432,7228,8048,-116,-26,-123,3
-3237,6507,8128,-106,-61,-462,3
-3069,5559,8516,-62,-75,-738,3
-3058,4853,8755,40,-32,-930,3
-3203,4447,8993,182,42,-1084,3
-3139,4034,9221,263,70,-1187,3
-3166,3668,9278,282,34,-1263,3
-3156,3230,9695,260,20,-1310,3
-2952,2845,9659,251,61,-1321,3
-2952,2845,9659,251,61,-1321,3
-3078,2439,9757,266,109,-1309,3
-3175,2386,9735,313,156,-1269,3
-3390,2678,9664,343,172,-1241,3
-3533,2877,9795,301,146,-1252,3
-3669,3040,9672,200,117,-1276,3
-3577,2953,9438,76,78,-1321,3
-3672,2665,9390,2,45,-1357,3
-3597,2500,9430,-28,40,-1375,3
-3531,2331,9249,-20,86,-1382,3
-3531,2331,9249,-20,86,-1382,3
-3677,2161,9001,17,130,-1387,3
-3968,2228,8918,72,133,-1390,3
-4173,2519,8931,107,117,-1412,3
-4301,2764,8734,96,111,-1480,3
-4208,2938,8388,39,89,-1575,3
-4015,2599,8178,-13,61,-1673,3
-4004,2209,7993,4,39,-1755,3
-3920,1858,8143,90,2,-1799,3
-3919,1849,8414,168,-31,-1812,3
-3919,1849,8414,168,-33,-1838,3
-3988,2012,8401,183,-33,-1838,3
-3976,2065,8300,108,-74,-1881,3
-3902,2074,8373,-1,-181,-1913,3
-3796,1959,8456,-95,-252,-1950,3
-3449,1207,8402,-161,-266,-1989,3
-3536,467,8590,-122,-274,-1978,3
-3438,105,8891,-31,-237,-1910,3
-3497,172,8985,25,-203,-1811,3
-4074,345,8927,24,-208,-1732,3
-4074,345,8927,-20,-244,-1706,3
-4220,746,9105,-20,-244,-1706,3
-4231,1088,9255,-77,-252,-1737,3
-4329,1225,9119,-125,-252,-1798,3
-4152,1031,8998,-146,-246,-1870,3
-3814,748,8601,-135,-232,-1927,3
-3535,-174,8379,-91,-232,-1929,3
-3547,-373,8645,20,-252,-1872,3
-3527,-476,8870,87,-259,-1794,3
-3640,-333,9255,76,-266,-1711,3
-3640,-333,9255,18,-270,-1651,3
-3731,-234,9437,18,-270,-1651,3
-3726,-153,9541,-63,-262,-1609,3
-3870,-118,9706,-127,-246,-1573,3
-3806,-19,9590,-153,-217,-1561,3
-3826,-38,9358,-160,-175,-1569,3
-3753,-1941,9254,-20,-5,67,3
-3692,-1957,9195,-6,3,92,3
-3745,-1849,9163,3,15,114,3
-3759,-1780,9154,4,18,129,3
-3723,-1741,9235,-1,14,140,3
-3748,-1768,9229,-3,18,147,3
-3684,-1911,8953,-21,17,204,3
-3684,-1911,8953,-21,17,204,3
-3645,-1944,8924,-29,0,241,3
-3668,-1920,8898,-36,-32,282,3
-3634,-1971,8868,-40,-49,327,3
-3583,-2299,8880,-34,-58,378,3
-3471,-2991,9001,3,-64,472,3
-3103,-3479,9103,78,-51,640,3
-2800,-3804,9011,156,-6,866,3
-2800,-3804,9011,205,9,1119,3
-2927,-3826,9046,205,9,1119,3
-2947,-3571,9053,209,-7,1361,3
-2912,-3504,9346,109,-141,1948,3
-2912,-3504,9346,109,-141,1948,3
-2543,-3949,9555,158,-111,2170,3
-2105,-4310,9873,281,-20,2463,3
-1503,-4261,9690,375,77,2850,3
-1408,-4250,9550,404,100,3264,3
-1408,-4250,9498,372,58,3691,3
-1104,-3921,9498,372,58,3691,3
-1043,-3838,9479,311,-2,4102,3
-465,-3710,9786,257,-51,4524,3
272,-4036,9801,235,-69,4977,3
208,-2945,9897,246,-18,5409,3
-224,-1313,9449,171,37,5696,3
-857,273,8827,-3,-14,5811,3
-1347,1518,8693,-207,-196,5781,3
-1405,2484,8743,-328,-323,5662,3
-1739,3661,8745,-324,-320,5473,3
-1739,3661,8745,-324,-320,5473,3
-1944,4865,8517,-293,-285,5219,3
-2323,5661,8520,-216,-306,4928,3
-2915,6815,9135,-13,-282,4571,3
-3369,8172,9251,183,-127,4117,3
-3902,9095,8915,214,-40,3602,3
-3793,9473,8626,153,-70,3045,3
-4133,9119,8561,94,-63,2466,3
-3808,8612,8682,120,-32,1915,3
-3781,7806,9034,164,-15,1408,3
-3781,7806,9034,164,-15,1408,3
-3259,7147,9384,214,47,999,3
-3114,6440,9270,213,149,670,3
-3037,5651,9263,165,182,414,3
-2876,4990,9141,111,191,216,3
-3113,4386,9172,102,209,61,3
-3119,4027,9089,122,217,-68,3
-3120,3982,9177,126,175,-182,3
-3164,4003,9115,82,114,-276,3
-3383,4165,8870,11,54,-370,3
-3383,4165,8870,11,54,-370,3
-3516,4281,8616,-31,-25,-485,3
-3625,4461,8596,-21,-101,-629,3
-3159,4582,8651,31,-146,-794,3
-2937,4266,8801,86,-148,-924,3
-2930,4017,8754,137,-136,-1004,3
-3053,3769,8970,191,-126,-1073,3
-3035,3626,9170,197,-111,-1122,3
-3113,3379,9345,215,-88,-1206,3
-3117,3213,9671,207,-56,-1269,3
-3117,3213,9671,207,-56,-1269,3
-3403,3085,9872,227,-15,-1320,3
-3477,3286,10171,277,63,-1382,3
-3579,3401,10301,343,207,-1470,3
-3738,3602,10219,387,366,-1582,3
-3872,3641,9940,356,493,-1728,3
-3773,3584,9504,210,486,-1833,3
-3798,3653,9128,33,404,-1931,3
-3510,3336,8725,-130,352,-2042,3
-3133,2611,8472,-240,299,-2112,3
-3133,2611,8472,-240,299,-2112,3
-3006,1822,8334,-282,238,-2103,3
-3126,1378,8216,-235,182,-2053,3
-3336,1252,8267,-158,147,-1976,3
-3556,1282,8053,-78,105,-1904,3
-3796,1328,8031,-25,26,-1858,3
-3946,1469,8109,13,-69,-1831,3
-3942,1671,8360,49,-144,-1836,3
-4016,1928,8626,75,-178,-1864,3
-4547,2216,8924,76,-193,-1938,3
-4547,2216,8924,76,-177,-2062,3
-3817,2378,9201,50,-177,-2062,3
-3560,1804,9326,-18,-109,-2147,3
-3445,1316,8955,-73,-72,-2162,3
-3403,898,8919,-128,-85,-2144,3
-3352,423,8906,-193,-122,-2097,3
-3339,129,8847,-232,-151,-2022,3
-3536,163,8748,-241,-174,-1945,3
-3688,192,8593,-235,-222,-1899,3
-3731,62,8696,-202,-273,-1872,3
-3731,62,8696,-127,-276,-1849,3
-3609,-154,8639,-127,-276,-1849,3
-3695,-339,8604,-37,-250,-1820,3
-3693,-422,8614,43,-252,-1777,3
-3600,-514,8757,92,-280,-1732,3
-3718,-421,8943,119,-293,-1685,3
-3634,-311,9171,127,-287,-1645,3
-3625,-21,9598,65,-271,-1627,3
-3651,-108,9777,-62,-238,-1630,3
