aX,aY,aZ,gX,gY,gZ,target
3499,2664,29967,1216,-8327,681,4
376,5203,-32054,725,-5406,480,4
-1134,5264,28159,-45,-2648,-91,4
-546,2396,19488,-640,-1071,-563,4
326,-2023,14182,-756,-864,-697,4
-470,-3906,15432,-256,-1262,-477,4
-470,-3906,15432,383,-1340,-170,4
-319,-3674,18637,383,-1340,-170,4
-890,-2032,19501,755,-775,21,4
-1488,-470,17246,763,-142,136,4
-2231,530,15591,498,135,254,4
-3048,1283,15456,190,266,307,4
-2919,1560,14985,-155,526,161,4
-2103,795,11353,-412,827,45,4
-2157,732,7678,-442,842,76,4
-2926,875,7149,-343,529,143,4
-2926,875,8888,-215,235,115,4
-3025,1024,8888,-215,235,115,4
-2651,894,9968,-76,246,36,4
-2653,949,9576,70,437,-23,4
-2550,1022,8913,149,569,-60,4
-2455,876,9250,127,584,-84,4
-2379,616,9778,31,594,-95,4
-2383,366,9863,-87,648,-106,4
-2237,220,9852,-228,725,-119,4
-2035,-52,9676,-372,801,-96,4
-1972,-244,9186,-497,857,-24,4
-1972,-244,9186,-497,857,-24,4
-2140,-312,8593,-579,846,65,4
-2271,-360,8159,-604,762,150,4
-2435,-501,7976,-560,637,226,4
-2547,-600,8110,-439,559,305,4
-5248,-80,6252,-977,3786,-218,4
-5248,-80,6252,-977,3786,-218,4
-5741,-135,4849,-814,3662,-175,4
-5822,-592,4035,-540,3431,-141,4
-5850,-1042,4122,-245,3191,-69,4
-5936,-1141,4470,-22,3056,17,4
-6576,-1378,3638,60,2992,108,4
-6404,-891,3376,118,2862,178,4
-6604,-591,2529,85,2694,284,4
-7154,-387,2055,70,2454,362,4
-7625,139,1980,65,2139,371,4
-7625,139,1980,65,2139,371,4
-7205,-37,1610,51,1797,346,4
-8419,506,2210,78,1507,332,4
-8018,463,2177,37,1307,246,4
-8281,597,1733,-25,1080,163,4
-8331,707,1469,-97,810,85,4
-8220,624,1719,-135,524,14,4
-8187,463,1834,-133,302,-40,4
-8114,156,1700,-81,135,-80,4
-8155,58,1024,-15,-34,-93,4
-8276,-120,490,32,-289,-81,4
-8255,429,-1034,186,-1849,-200,4
-8255,429,-1034,186,-1849,-200,4
-7805,279,-1734,258,-2428,-280,4
-6900,-19,-2847,380,-3104,-346,4
-6104,55,-4180,635,-3819,-350,4
-5462,661,-5117,921,-4679,-390,4
-5462,661,-5117,921,-4679,-390,4
-3620,1026,-5252,1186,-5735,-495,4
-1588,1235,-3579,1404,-6842,-568,4
617,827,-1123,1558,-7911,-535,4
1994,209,1922,1563,-8816,-357,4
3146,284,7246,1557,-9480,-128,4
4610,-1219,16916,1599,-9509,116,4
3302,437,26044,1309,-8238,395,4
1125,2855,31329,838,-5814,430,4
588,3907,29312,67,-3010,158,4
588,3907,29312,67,-3010,158,4
-145,2002,24011,-670,-1018,-132,4
-403,-1179,18636,-752,-220,-183,4
-890,-2800,16661,-232,-161,-68,4
-1489,-2828,17614,420,-122,86,4
-1759,-1457,17775,872,213,243,4
-2924,354,16695,1045,704,364,4
-3706,1324,15810,927,1086,368,4
-3518,1471,15598,585,1412,317,4
-3164,1660,14951,164,1737,298,4
-3164,1660,14951,164,2004,276,4
-3119,2086,13853,-238,2004,276,4
-3181,2792,13116,-533,2193,212,4
-3499,3294,12811,-773,2379,102,4
-3672,3016,12563,-975,2590,-48,4
-3664,2161,11291,-1091,2800,-190,4
-3335,1227,10217,-1066,2930,-277,4
-3315,216,9474,-957,2982,-261,4
-3332,-191,9327,-795,3052,-183,4
-3419,-107,9468,-623,3247,-109,4
-3419,-107,9468,-508,3549,-58,4
-3628,-141,9626,-508,3549,-58,4
-3866,162,9177,-480,3845,-43,4
-3899,77,8319,-529,4056,-54,4
-3634,-452,7299,-615,4176,-33,4
-3826,-208,6764,-709,4211,25,4
-4560,545,5892,-878,4175,96,4
-5002,972,4173,-1070,4044,97,4
-5474,555,2536,-1177,3799,44,4
-5761,181,1048,-1153,3470,16,4
-5761,181,1048,-1009,3052,40,4
-6055,-196,-343,-1009,3052,40,4
-6549,-331,-973,-758,2563,75,4
-6960,-209,-1156,-467,2054,102,4
-7156,-3,-1134,-180,1569,87,4
-7217,-34,-865,50,1139,39,4
-7094,-69,-665,198,755,-8,4
-7021,-52,-842,271,390,-37,4
-7237,53,-1529,280,-11,-43,4
-7521,106,-2289,238,-555,-69,4
-7721,106,-2748,179,-1249,-125,4
-7335,113,-7616,438,-2966,-268,4
-7335,113,-7616,438,-2966,-268,4
-6392,860,-9105,751,-4279,-378,4
-4466,1593,-8120,1000,-5922,-572,4
-926,1886,-5138,1139,-7607,-789,4
2179,1044,-519,1154,-9046,-888,4
3810,-110,3821,1099,-10032,-727,4
5073,-1840,11978,1273,-10381,-430,4
4727,-1820,23288,1437,-9552,-96,4
4727,-1820,23288,1437,-9552,-96,4
2334,672,31204,1169,-7330,155,4
876,3151,31797,577,-4320,114,4
447,2508,25001,-93,-1651,-173,4
-173,-571,17767,-420,-415,-367,4
-540,-3150,14991,-18,-416,-280,4
-920,-3353,15562,601,-737,-90,4
-1592,-2309,17053,1023,-684,33,4
-1802,-1200,16248,1131,-252,93,4
-2331,302,14494,945,142,208,4
-2331,302,14494,945,142,208,4
-3450,1296,13671,586,362,265,4
-3281,1219,13317,103,496,204,4
-2578,707,11581,-304,634,147,4
-2055,305,9078,-533,687,200,4
-2549,309,7993,-563,563,332,4
-5930,-820,7183,-687,2422,-18,4
-5886,-1093,7050,-530,2406,40,4
-6064,-1061,6776,-384,2462,116,4
-6064,-1061,6776,-384,2462,116,4
-6234,-677,6350,-288,2499,175,4
-6321,-379,6029,-218,2467,221,4
-6367,-296,6014,-168,2427,270,4
-6685,-228,5670,-138,2436,289,4
-6795,-266,5030,-141,2444,288,4
-6964,-244,4200,-158,2405,292,4
-7238,-226,3134,-188,2285,307,4
-7357,-111,2366,-202,2072,308,4
-7477,211,2170,-191,1801,285,4
-7477,211,2170,-191,1801,285,4
-7524,484,2557,-153,1553,248,4
-7767,445,2165,-95,1409,178,4
-7816,375,1609,-17,1306,97,4
-7563,258,1469,13,1150,36,4
-7598,263,1255,-9,952,-15,4
-7799,336,848,-80,712,-34,4
-7794,232,561,-92,430,-67,4
-7704,-37,567,-53,169,-95,4
-7896,-189,5,-3,-73,-106,4
-7896,-189,5,28,-427,-111,4
-7995,-266,-953,28,-427,-111,4
-7902,-114,-1235,58,-930,-103,4
-7874,156,-1503,93,-1486,-113,4
-7762,179,-2015,169,-2054,-188,4
-6922,16,-3716,369,-2623,-275,4
-6390,190,-5913,718,-3251,-312,4
-5542,428,-8102,1202,-4087,-354,4
-3925,960,-8030,1620,-5219,-374,4
-1229,1168,-7085,1876,-6731,-383,4
-1229,1168,-7085,1937,-8315,-339,4
1228,1368,-3189,1937,-8315,-339,4
3774,501,1887,1704,-9688,-179,4
5210,-1094,8909,1272,-10643,172,4
5367,-2781,17497,1139,-10693,498,4
4687,-1966,28668,1096,-9396,641,4
4451,857,-28509,335,-6480,840,4
1536,4316,-31585,-233,-3105,835,4
-442,4354,25000,-856,-656,492,4
-1003,474,17230,-908,262,91,4
-1003,474,15097,-147,131,-83,4
-1271,-2181,15097,-147,131,-83,4
-1482,-2754,17277,719,-105,-28,4
-1540,-1411,18588,1342,113,108,4
-2584,967,18165,1546,709,228,4
-3527,2080,17295,1280,1261,204,4
-3128,2203,16536,711,1693,139,4
-2665,2011,15306,40,2028,145,4
-2778,2122,13716,-521,2246,144,4
-2983,2358,12269,-850,2337,105,4
-3186,2870,11568,-981,2382,-1,4
-3186,2870,11568,-981,2382,-1,4
-3320,2690,10695,-1004,2504,-138,4
-3265,1975,10047,-892,2646,-251,4
-3391,1324,9572,-673,2734,-324,4
-3643,668,9294,-429,2759,-354,4
-3705,89,8932,-216,2789,-351,4
-3467,-116,8798,-92,2851,-298,4
-3327,-248,9221,-82,2959,-205,4
-3565,299,9649,-145,3156,-105,4
-4055,1124,9383,-267,3437,-104,4
-4055,1124,9383,-267,3437,-104,4
-4277,982,8490,-449,3674,-180,4
-4042,544,7886,-599,3830,-240,4
-4024,209,7101,-734,3937,-234,4
-4628,-256,5472,-879,3983,-174,4
-4944,-183,3735,-976,3904,-111,4
-5276,-3,2283,-1021,3645,-72,4
-5672,-39,1444,-976,3268,-33,4
-6077,-222,348,-833,2894,9,4
-6392,-329,-488,-594,2533,26,4
-6392,-329,-488,-594,2533,26,4
-6631,-376,-1088,-334,2149,34,4
-6723,-362,-1601,-102,1719,52,4
-6817,-214,-1773,66,1251,65,4
-6866,-55,-1738,161,775,67,4
-6912,126,-1873,193,320,45,4
-7220,2,-2770,170,-133,-3,4
-7265,-183,-3917,139,-706,-61,4
-6540,-558,-5249,171,-1432,-96,4
-6433,-425,-7432,353,-2277,-41,4
-6433,-425,-7432,353,-2277,-41,4
-6282,338,-8857,580,-3444,2,4
-4795,766,-8304,775,-4966,-85,4
-2018,742,-6284,891,-6669,-194,4
813,900,-3006,883,-8337,-230,4
3674,86,2023,771,-9743,-155,4
5953,-556,9684,823,-10660,153,4
5722,-1532,23344,1087,-10317,485,4
2982,790,-31975,1032,-8093,714,4
-605,3371,-29690,747,-4670,585,4
-605,3371,-29690,747,-4670,585,4
-2408,3400,28619,307,-1627,-32,4
-1395,947,20018,-94,-163,-497,4
-387,-2023,15135,-185,-82,-489,4
-1354,-3117,15291,75,-519,-205,4
-1867,-2748,17048,414,-642,59,4
-1976,-1202,17077,654,-207,222,4
-2830,435,14993,714,379,364,4
-3668,1208,13258,469,687,402,4
-3590,1247,12244,33,744,386,4
-4576,93,11123,-21,2569,-709,4
-4532,-45,10648,-222,2687,-613,4
-4907,63,10185,-395,2798,-501,4
-5426,-192,9223,-521,2873,-408,4
-5318,-223,8827,-561,2883,-340,4
-5419,-320,8976,-563,2919,-260,4
-5419,-320,8976,-563,2919,-260,4
-5424,-452,9075,-553,3048,-169,4
-5344,-388,8461,-548,3258,-97,4
-5303,-147,7281,-555,3441,-37,4
-5510,228,5970,-565,3527,29,4
-5785,282,4537,-521,3485,73,4
-6090,193,4068,-417,3374,81,4
-6415,-215,3194,-357,3258,81,4
-6599,-625,2108,-341,3085,89,4
-6882,-918,1039,-376,2800,140,4
-6882,-918,1039,-376,2800,140,4
-6977,-684,495,-448,2401,253,4
-7332,-337,-107,-488,1958,351,4
-7429,-15,153,-436,1577,370,4
-7440,232,534,-352,1296,331,4
-7525,315,183,-297,1075,269,4
-7627,238,-252,-254,813,202,4
-7501,-13,-486,-233,492,163,4
-7569,-223,-644,-207,146,163,4
-7657,-141,-982,-163,-204,180,4
-7657,-141,-982,-163,-204,180,4
-7721,106,-1469,-116,-605,184,4
-7737,449,-1526,-77,-1086,164,4
-7996,745,-2600,-76,-1626,100,4
-7988,829,-4977,-40,-2284,-38,4
-7180,975,-7710,114,-3194,-204,4
-6134,1325,-9227,309,-4480,-342,4
-3114,1186,-8906,492,-6018,-441,4
-549,1227,-5927,691,-7564,-485,4
1841,629,-1447,811,-8956,-502,4
1841,629,-1447,781,-10005,-370,4
2872,-851,2057,781,-10005,-370,4
3530,-357,8450,717,-10663,-64,4
3690,-1004,17897,1016,-10525,71,4
2706,1351,32506,1154,-9106,139,4
1194,4965,-30934,758,-6013,6,4
825,4713,30951,-10,-2503,-453,4
178,587,21324,-682,-143,-796,4
-618,-3512,15073,-481,340,-660,4
-1434,-4321,14915,254,-162,-224,4
-1434,-4321,14915,827,-422,138,4
-1518,-2791,17462,827,-422,138,4
-2476,-798,18002,1106,-48,324,4
-3560,973,16394,1131,514,365,4
-3996,2018,15351,973,912,323,4
-3896,2166,15128,653,1232,202,4
-3767,1953,14598,280,1527,81,4
-3436,1834,13452,-42,1753,-20,4
-3060,1434,12084,-258,1888,-89,4
-2708,1278,11154,-373,1941,-96,4
-2708,1278,11154,-408,1993,-42,4
-2617,1265,10980,-408,1993,-42,4
-2839,1616,11395,-379,2140,16,4
-3687,2153,11580,-339,2343,-4,4
-4165,2031,11267,-318,2536,-119,4
-3952,1201,10348,-271,2717,-251,4
-3556,86,9418,-220,2874,-292,4
-3439,-588,8644,-216,2971,-209,4
-3571,-477,8092,-290,2985,-55,4
-3957,455,8222,-437,2949,67,4
-3957,455,8678,-661,2970,79,4
-4500,1506,8678,-661,2970,-21,4
-5082,1765,8707,-914,3083,-21,4
-5258,1557,7756,-1102,3231,-166,4
-5274,808,6532,-1181,3315,-305,4
-5156,-55,5568,-1172,3315,-343,4
-5126,-725,4430,-1127,3240,-287,4
-5290,-916,3154,-1061,3070,-178,4
-5481,-922,2721,-963,2816,-46,4
-5669,-838,2739,-860,2564,82,4
-6035,-634,2280,-720,2386,179,4
-6035,-634,2280,-720,2386,179,4
-6295,-606,994,-547,2224,241,4
-6585,-598,-179,-363,1966,290,4
-6996,-431,-1054,-187,1594,313,4
-7087,-266,-1333,-42,1129,310,4
-7176,-179,-1048,45,632,289,4
-7255,-122,-945,56,158,270,4
-7557,173,-1269,12,-322,235,4
-7542,98,-2888,-39,-866,165,4
-7292,211,-6117,67,-1563,91,4
-7292,211,-6117,67,-1563,91,4
-6869,367,-9552,373,-2596,15,4
-5791,947,-10664,790,-4046,-102,4
-2977,1415,-8446,1134,-5882,-246,4
-446,1439,-5294,1362,-7657,-343,4
2343,792,-723,1397,-9207,-289,4
4052,257,5083,1351,-10327,-56,4
4698,-1098,13909,1601,-10792,172,4
4149,1054,28800,1946,-9801,310,4
1802,3930,-29685,1260,-6724,268,4
1802,3930,-29685,1260,-6724,268,4
324,5460,-31465,306,-3115,-84,4
-263,2633,24715,-667,-411,-538,4
-1854,-3482,14601,-286,-505,102,4
-2087,-1520,16654,227,-463,294,4
-3040,642,15808,500,121,341,4
-4082,1792,13998,481,582,265,4
-6308,-11,4583,-736,3155,-206,4
-6459,-382,4345,-700,2960,-210,4
-6313,-704,3714,-704,2792,-189,4
-6869,-1088,3262,-715,2607,-144,4
-6626,-990,2896,-681,2410,-64,4
-6626,-990,2896,-605,2240,29,4
-6765,-1180,2368,-605,2240,29,4
-7112,-1243,1490,-444,2078,113,4
-7343,-1034,984,-222,1847,177,4
-7348,-809,837,-45,1527,219,4
-7999,-555,1420,39,1174,247,4
-8122,-392,1849,48,893,197,4
-8065,-525,1822,0,656,126,4
-8082,-819,1513,-50,411,77,4
-7987,-1025,866,-58,166,64,4
-7986,-1269,-126,-37,-147,81,4
-7986,-1269,-126,-37,-147,81,4
-7781,-1275,-625,-6,-568,125,4
-7598,-1103,-1265,47,-1040,188,4
-7610,-1093,-2410,125,-1592,227,4
-7228,-949,-4125,291,-2295,238,4
-6468,-646,-6149,624,-3163,218,4
-5627,-169,-7250,1051,-4159,185,4
-3643,501,-7560,1566,-5343,138,4
-623,934,-5915,1926,-6772,158,4
1611,1142,-2169,2165,-8217,255,4
1611,1142,-2169,2165,-8217,255,4
1405,491,2224,2148,-9430,390,4
3638,978,8496,1981,-10293,607,4
3123,-57,17279,2074,-10297,671,4
1860,2330,28116,2382,-9144,560,4
934,6480,-30642,1518,-6199,491,4
123,7274,31689,401,-2681,-21,4
-88,3713,22882,-700,-168,-549,4
-418,-1258,16174,-1136,574,-596,4
-1785,-3527,14068,-584,147,-298,4
-1785,-3527,14068,-584,147,-298,4
-1984,-2620,16536,106,-262,84,4
-2528,-340,17911,517,-48,305,4
-3614,1636,16727,433,512,337,4
-4122,2240,15077,46,897,254,4
-3712,1938,14307,-432,1136,154,4
-3408,1561,13519,-846,1378,109,4
-3294,1420,12297,-1091,1588,58,4
-3357,1752,11620,-1109,1716,-34,4
-3439,1907,10972,-1010,1842,-144,4
-3439,1907,10972,-1010,1842,-144,4
-3223,1886,10938,-825,2018,-261,4
-3254,1333,10743,-622,2254,-312,4
-3288,888,10754,-387,2463,-299,4
-3950,447,10224,-177,2601,-271,4
-4089,199,9795,-14,2695,-277,4
-3990,-138,9479,53,2772,-272,4
-3820,-277,9420,1,2860,-224,4
-3867,171,9040,-163,2950,-138,4
-4296,178,8623,-397,3037,-82,4
-4296,178,8623,-397,3037,-82,4
-4652,754,8569,-570,3087,-110,4
-4729,693,8873,-714,3166,-174,4
-4650,224,9297,-823,3362,-219,4
-4615,-486,8121,-886,3684,-226,4
-4819,-739,6391,-874,3939,-187,4
-5196,-622,4680,-800,3986,-109,4
-5432,-455,3042,-655,3806,-20,4
-5793,-173,2740,-483,3506,25,4
-6108,-2,2249,-329,3215,6,4
-6108,-2,2249,-329,3215,6,4
-6172,-260,1830,-214,2923,-36,4
-6300,-707,702,-154,2674,-51,4
-6497,-875,-618,-115,2371,-27,4
-6894,-1013,-1696,-106,1930,26,4
-7308,-870,-2091,-113,1359,78,4
-7436,-646,-1926,-131,707,103,4
-7642,-691,-1490,-139,88,80,4
-7495,-814,-1563,-141,-430,26,4
-7500,-765,-2693,-121,-952,-30,4
-7500,-765,-2693,-1,-1616,-66,4
-6726,-1057,-5575,-1,-1616,-66,4
-6540,-524,-9525,381,-2496,-28,4
-6768,556,-11356,872,-3957,-43,4
-4197,1738,-9570,1304,-5932,-217,4
-501,1903,-5688,1533,-7877,-403,4
2818,783,-78,1642,-9470,-415,4
3948,-357,4503,1571,-10374,-215,4
5334,-1853,11073,1657,-10894,149,4
4865,-2288,22500,1783,-10282,523,4
4865,-2288,22500,1229,-7789,781,4
3067,508,-30720,1229,-7789,781,4
734,3839,-31210,495,-4345,763,4
-172,3889,26388,-425,-1345,408,4
-1144,780,16705,-1034,-28,83,4
-1349,-2181,12757,-811,-208,53,4
-2206,-2748,13908,-36,-709,179,4
-2315,-1506,15992,605,-720,249,4
-2821,238,15585,878,-311,252,4
-3626,1342,13838,783,18,213,4
-3626,1342,12515,455,116,161,4
-3418,1780,12515,455,116,161,4
-3085,1609,11855,37,209,160,4
-3165,1138,10963,-302,328,178,4
-2762,799,9693,-453,392,246,4
-3853,841,8513,-386,383,259,4
-3656,1178,8621,-194,275,144,4
-3104,1030,9754,-102,230,13,4
-7880,-123,162,-202,1197,392,4
-8060,1,290,-67,896,334,4
-7923,38,326,39,634,251,4
-7916,63,-46,93,384,192,4
-7950,89,-656,107,68,148,4
-7950,89,-656,107,68,148,4
-7864,84,-601,123,-337,117,4
-7645,133,-74,166,-734,97,4
-7695,374,76,233,-1056,62,4
-7807,447,-160,330,-1345,-1,4
-7875,655,-489,437,-1689,-82,4
-7582,559,-1086,516,-2150,-172,4
-7275,464,-2378,617,-2757,-264,4
-6744,693,-3896,767,-3533,-341,4
-5931,643,-4704,912,-4532,-421,4
-5931,643,-4704,912,-5675,-504,4
-3869,388,-4802,1081,-5675,-504,4
-1834,-57,-3402,1203,-6885,-535,4
528,-488,-650,1216,-8086,-450,4
2499,-1655,3110,1051,-9139,-174,4
3309,-3154,9608,970,-9814,227,4
3912,-4163,17849,1111,-9513,643,4
2429,-2932,26420,1159,-8081,971,4
147,1397,30917,968,-5768,1084,4
851,4898,29100,469,-3129,850,4
851,4898,29100,-281,-987,435,4
183,4621,23376,-281,-987,435,4
-1901,955,17075,-444,15,159,4
-2315,-1074,14878,168,35,22,4
-1920,-1333,15832,854,-79,10,4
-2388,-340,16786,1282,115,111,4
-3467,1316,16737,1282,503,178,4
-3757,2029,16157,900,882,161,4
-3437,1977,15450,351,1261,120,4
-3040,2121,14612,-199,1660,136,4
-3040,2121,14612,-654,1946,140,4
-3237,2262,12953,-654,1946,140,4
-3430,2568,11519,-962,2022,62,4
-3458,2495,10450,-1114,1983,-71,4
-3528,2295,10305,-1110,1970,-223,4
-3507,1525,10364,-996,2058,-335,4
-3256,591,10565,-777,2249,-365,4
-3304,-186,10109,-496,2515,-306,4
-3360,-668,9522,-199,2794,-218,4
-3610,-514,9656,25,3023,-124,4
-3929,-514,9663,119,3249,-86,4
-3929,44,9663,119,3249,-86,4
-3993,576,9199,33,3470,-105,4
-4334,731,8250,-168,3614,-180,4
-4418,284,7359,-386,3625,-244,4
-4439,-105,7091,-590,3577,-258,4
-4587,-531,6618,-792,3518,-214,4
-4917,-544,5839,-984,3439,-147,4
-5248,-301,5072,-1156,3294,-75,4
-5437,84,4341,-1271,3100,0,4
-5563,45,2872,-1263,2900,63,4
-5563,45,2872,-1263,2900,63,4
-5766,-245,1384,-1084,2680,120,4
-6072,-392,303,-754,2447,186,4
-6697,-343,-659,-403,2157,235,4
-7350,-222,-1226,-126,1748,224,4
-7454,13,-1097,54,1216,163,4
-7308,178,-739,108,650,100,4
-7423,74,-798,54,138,42,4
-7525,143,-1684,-81,-350,-18,4
-7006,-447,-3799,-191,-997,-65,4
-7006,-447,-3799,-191,-997,-65,4
-6705,-690,-6789,-94,-1867,-62,4
-6619,-308,-9466,257,-3067,-78,4
-5170,-497,-9560,767,-4708,-183,4
-1700,-171,-6876,1144,-6417,-221,4
1081,19,-3267,1506,-8015,-141,4
2374,-279,2189,1783,-9291,102,4
3540,1116,10248,2148,-9944,326,4
3711,1823,22319,2497,-9662,496,4
987,5051,32289,2199,-7541,390,4
987,5051,32289,2199,-7541,390,4
-522,6332,-32261,1310,-4123,-49,4
-1470,4047,26331,263,-1025,-585,4
-1052,-306,17956,-494,366,-850,4
-935,-3254,13971,-537,147,-580,4
-1475,-3580,14282,-252,-486,-116,4
-2137,-1948,16055,39,-733,231,4
-3054,74,16138,155,-466,333,4
-2407,422,10832,-786,364,113,4
-2407,422,10832,-849,488,221,4
-3261,-62,8957,-849,488,221,4
-3769,148,7838,-673,434,248,4
-3672,448,7946,-384,299,194,4
-3221,658,8849,-121,264,138,4
-3080,803,9487,28,369,120,4
-3203,754,9634,76,493,103,4
-3189,593,9790,63,613,88,4
-3189,593,9790,63,613,88,4
-3029,412,9858,10,753,79,4
-2873,227,9610,-64,912,78,4
-2756,22,9019,-122,1022,98,4
-2790,-124,8464,-142,1042,136,4
-3043,-16,8025,-132,971,183,4
-3322,104,7751,-130,804,197,4
-3298,-2,7971,-158,613,211,4
-3511,-55,8204,-172,456,240,4
-3842,62,8207,-147,356,243,4
-3842,62,8207,-128,313,226,4
-4974,-1447,7792,-635,2834,-439,4
-4974,-1447,7077,-613,2925,-269,4
-5247,-1271,7077,-613,2925,-269,4
-5647,-1062,6137,-569,2965,-125,4
-5955,-656,5328,-501,2923,-23,4
-6135,-546,5455,-426,2817,17,4
-6281,-665,5449,-401,2752,25,4
-6378,-684,5100,-411,2710,6,4
-6476,-717,4993,-474,2618,-11,4
-6759,-695,4845,-593,2492,-12,4
-6924,-668,4323,-723,2354,-3,4
-7107,-1203,3437,-794,2188,18,4
-7107,-1203,3437,-794,2188,18,4
-7083,-1513,3329,-747,1995,59,4
-7233,-1838,3260,-651,1847,145,4
-7393,-1935,2650,-552,1733,255,4
-7655,-1933,1981,-416,1591,339,4
-7563,-1822,1670,-299,1410,423,4
-7740,-1445,1556,-228,1216,500,4
-7799,-1111,1040,-164,1007,546,4
-7935,-796,780,-106,770,557,4
-7989,-543,625,-72,508,548,4
-7989,-543,625,-72,508,548,4
-8115,-430,222,-58,226,515,4
-8195,-318,-849,-2,-86,477,4
-8305,16,-1465,108,-485,417,4
-8220,439,-1837,203,-988,331,4
-8252,813,-2679,277,-1580,202,4
-7670,625,-3766,376,-2301,32,4
-6632,532,-5034,557,-3125,-97,4
-5757,484,-5821,774,-4081,-160,4
-4602,345,-5194,915,-5265,-215,4
-4602,345,-5194,915,-5265,-215,4
-1808,-230,-3789,979,-6582,-221,4
222,-553,-1457,1101,-7746,-78,4
1294,-457,1502,1218,-8661,133,4
1804,378,5228,1282,-9403,320,4
1615,189,12736,1376,-9850,361,4
2447,203,21737,1596,-9372,241,4
1813,1482,32170,1558,-7558,144,4
752,3763,32398,1332,-4427,29,4
382,3371,26752,752,-1390,-211,4
382,3371,26752,241,310,-350,4
-778,308,19353,241,310,-350,4
-1578,-2055,15731,371,458,-194,4
-2143,-2056,15589,752,19,81,4
-2451,-857,16798,1028,-59,317,4
-3705,1012,17036,1102,367,367,4
-4365,1944,15917,846,867,295,4
-4085,2279,15141,382,1250,209,4
-3809,2276,14580,-133,1604,156,4
-3687,2263,13361,-543,1917,106,4
-3687,2263,13361,-543,1917,106,4
-3452,2335,12203,-792,2093,36,4
-3444,2709,11752,-890,2159,-47,4
-3438,2898,11519,-911,2222,-122,4
-3448,2266,11377,-893,2388,-178,4
-3524,1441,11495,-795,2614,-175,4
-3951,1200,11052,-662,2863,-142,4
-4463,977,10060,-552,3105,-155,4
-4563,690,8947,-486,3270,-232,4
-4267,427,8596,-497,3304,-305,4
-4267,427,8596,-497,3304,-310,4
-4078,318,8873,-586,3322,-310,4
-4211,-28,8516,-739,3404,-282,4
-4278,-76,8021,-861,3557,-247,4
-4313,-27,7083,-908,3701,-206,4
-4456,57,5741,-910,3763,-149,4
-4626,61,4572,-871,3714,-78,4
-5005,88,3639,-814,3576,-4,4
-5002,-95,3292,-746,3412,58,4
-5148,-291,2807,-673,3306,124,4
-5148,-291,2807,-630,3225,194,4
-5392,-513,1249,-521,3057,241,4
-6081,-468,-707,-521,3057,241,4
-6650,-262,-2304,-374,2649,264,4
-7040,-11,-3109,-237,2024,259,4
-7381,136,-3154,-131,1276,246,4
-7674,270,-2764,-45,512,195,4
-7866,424,-2401,6,-175,81,4
-7545,211,-3157,36,-771,-54,4
-6671,-330,-5656,138,-1442,-107,4
-6671,-330,-5656,422,-2319,-59,4
-6379,-434,-8580,422,-2319,-59,4
-5959,-200,-9951,800,-3593,-25,4
1361,479,-2773,1480,-8688,103,4
1361,479,-2773,1480,-8688,103,4
2671,424,2523,1454,-10088,276,4
3771,1617,11180,1530,-10878,403,4
3631,2132,24495,1950,-10639,434,4
1179,4170,-32405,1721,-8203,359,4
1179,4170,-32536,1003,-4498,-80,4
35,5172,-32536,1003,-4498,-80,4
-251,3744,26417,113,-1359,-538,4
-419,124,17418,-552,69,-648,4
-861,-2600,13079,-566,-188,-368,4
-1868,-2853,14620,-163,-899,10,4
-2135,-1612,16967,196,-1017,255,4
-2774,26,16756,328,-531,318,4
-3458,1085,14617,263,6,314,4
-4208,2025,13747,94,266,265,4
-3944,1959,14102,-262,426,141,4
-3944,1959,14102,-262,426,141,4
-3430,1331,13414,-646,686,9,4
-5788,180,8977,-628,2995,-346,4
-5858,-409,7537,-629,3014,-364,4
-5852,-1266,7594,-549,2897,-334,4
-5681,-1741,8226,-480,2806,-238,4
-5775,-1708,8500,-465,2841,-116,4
-5956,-1689,7641,-509,2902,32,4
-5801,-1460,6966,-537,2901,175,4
-6151,-943,6239,-565,2855,313,4
-6151,-943,5653,-536,2799,387,4
-6496,-460,5653,-536,2799,387,4
-6914,-78,5021,-439,2764,368,4
-7031,-64,4207,-318,2728,308,4
-7153,-303,3317,-241,2658,254,4
-7308,-443,2148,-233,2505,220,4
-7418,-396,1381,-279,2244,210,4
-7835,-428,1162,-326,1906,208,4
-7896,-132,1526,-340,1579,175,4
-7719,-22,1771,-313,1323,117,4
-7649,-72,1618,-235,1167,72,4
-7649,-72,1618,-235,1167,72,4
-7611,-157,912,-125,1045,49,4
-7715,5,518,-2,893,30,4
-7658,205,179,59,632,12,4
-7811,331,-83,100,306,-17,4
-7944,333,-659,169,-17,-67,4
-7831,326,-1391,265,-361,-122,4
-7785,175,-1951,359,-789,-160,4
-7700,272,-2346,478,-1285,-194,4
-7893,351,-2371,693,-1783,-257,4
-7893,351,-2371,693,-1783,-257,4
-7292,503,-2304,952,-2276,-367,4
-6652,605,-2961,1186,-2806,-447,4
-5979,634,-4691,1400,-3486,-484,4
-5509,1019,-6108,1602,-4458,-516,4
-4054,1433,-6202,1701,-5737,-601,4
-1939,1393,-4588,1706,-7135,-731,4
300,1003,-817,1613,-8513,-828,4
2188,-361,3059,1324,-9632,-767,4
4118,-2532,10418,1153,-10352,-425,4
4118,-2532,10418,1153,-10352,-425,4
