aX,aY,aZ,gX,gY,gZ,target
-1164,-5667,8584,181,605,-2804,2
-1328,-5083,8745,69,376,-2433,2
-1527,-4161,8721,-237,-18,-2075,2
-1372,-5327,8696,-97,-46,-1346,2
-1372,-5327,8696,-97,-46,-1346,2
-1744,-5291,8573,31,-16,-1164,2
-1837,-4887,8581,160,-14,-1067,2
-1591,-4662,9085,232,-23,-991,2
-1345,-4685,9244,226,4,-879,2
-1280,-5018,9260,200,52,-729,2
-1448,-5124,9158,165,78,-563,2
-1465,-5282,9055,95,50,-394,2
-1465,-5282,9055,9,5,-215,2
-1355,-5303,9006,9,5,-215,2
-1494,-5072,8962,-49,-26,-34,2
-1835,-4595,8670,-94,-47,91,2
-1948,-4083,8671,-99,-97,142,2
-2057,-3763,8766,-89,-115,151,2
-2245,-3553,8750,-68,-118,130,2
-2202,-3826,8827,-32,-106,95,2
-2444,-3925,8767,14,-83,83,2
-2301,-4005,8785,45,-78,90,2
-2301,-4005,8785,45,-78,90,2
-2330,-3951,8760,48,-92,127,2
-2287,-4092,8879,15,-116,186,2
-2165,-4281,8915,-28,-128,281,2
-2189,-4274,8885,-60,-137,395,2
-2262,-4137,8967,-77,-158,491,2
-2236,-3931,9079,-80,-169,565,2
-2312,-3643,9097,-79,-178,610,2
-2291,-3409,9233,-70,-178,625,2
-2420,-3247,9206,-45,-160,620,2
-2420,-3247,9206,-45,-140,591,2
-2523,-3297,9243,-15,-140,591,2
-2279,-3582,9243,3,-112,583,2
-2116,-4126,9231,6,-95,648,2
-2114,-4466,8970,8,-86,780,2
-2266,-4396,8958,-4,-122,943,2
-2098,-4351,8873,-79,-198,1114,2
-2038,-4600,8842,-178,-274,1293,2
-1986,-4630,8828,-247,-353,1481,2
-1283,-3992,10106,-359,-406,1678,2
-1283,-3992,10106,-552,-358,1905,2
-1229,-3700,10212,-552,-358,1905,2
-2085,-2925,9777,-578,-244,2035,2
-2581,-2528,9702,-533,-161,2010,2
-2682,-2729,9443,-477,-98,1926,2
-2720,-3132,9397,-380,-50,1845,2
-2626,-3153,9199,-270,6,1808,2
-2913,-2953,8734,-209,0,1795,2
-3061,-3031,8244,-184,-113,1777,2
-2897,-3230,8206,-139,-247,1768,2
-2897,-3230,8474,-75,-320,1803,2
-2732,-3256,8474,-75,-320,1803,2
-2634,-3102,8585,-27,-326,1871,2
-2847,-2819,8840,4,-308,1933,2
-2897,-2421,9121,14,-304,1951,2
-2883,-1808,9536,-20,-296,1929,2
-3146,-1459,9795,-85,-266,1860,2
-3370,-1073,9876,-150,-220,1736,2
-3586,-1259,9638,-193,-172,1583,2
-3619,-1645,9376,-166,-119,1429,2
-3619,-1645,9238,-105,-69,1339,2
-3394,-2105,9238,-105,-69,1339,2
-3337,-2462,8916,-29,-39,1317,2
-3367,-2518,8709,79,-57,1347,2
-3389,-2458,8696,182,-88,1383,2
-3461,-2264,8746,257,-112,1410,2
-3408,-1914,8883,293,-128,1420,2
-3561,-1478,9184,275,-144,1398,2
-3742,-1184,9310,195,-163,1337,2
-3455,-692,9487,7,-25,21,2
-3432,-616,9500,7,-22,21,2
-3488,-503,9548,10,-18,12,2
-3543,-307,9547,9,-6,-6,2
-3631,-61,9494,16,3,-36,2
-3695,15,9446,20,18,-89,2
-3646,-70,9293,21,28,-142,2
-3646,-70,9293,21,28,-184,2
-3619,-147,9229,35,33,-184,2
-3588,-215,9247,59,26,-218,2
-3531,-122,9389,87,18,-232,2
-3942,927,9631,117,20,-292,2
-4542,2480,9863,84,6,-507,2
-4932,3546,10595,38,44,-913,2
-5066,3917,10721,-40,178,-1435,2
-4742,4078,10108,-90,312,-1984,2
-4926,4577,9822,-86,385,-2534,2
-4926,4577,9822,-150,389,-3135,2
-5094,4581,9297,-150,389,-3135,2
-3925,3268,9421,-257,317,-3698,2
-3298,2159,9442,-334,343,-4075,2
-2821,776,8681,-318,425,-4248,2
-2740,-753,7952,-153,452,-4294,2
-2059,-1255,7938,112,419,-4263,2
-2629,-1233,8377,323,356,-4154,2
-2394,-679,9432,448,259,-4087,2
-1532,-81,10966,370,218,-4088,2
-1532,-81,10966,31,299,-4086,2
-1467,-284,11137,31,299,-4086,2
-1252,-1209,10493,-327,390,-4090,2
-769,-3212,9943,-508,458,-4041,2
-159,-5212,9600,-590,533,-3786,2
-352,-7068,8429,-506,552,-3331,2
-528,-7469,8152,-244,477,-2800,2
-1033,-6553,8337,-3,335,-2312,2
-1007,-5531,8933,95,162,-1955,2
-1200,-5038,9327,87,105,-1726,2
-1200,-5038,9178,70,135,-1582,2
-1123,-5157,9178,70,135,-1582,2
-1220,-5344,8770,129,177,-1467,2
-908,-5362,8890,172,169,-1320,2
-687,-5547,8982,121,131,-1100,2
-847,-5385,8913,34,89,-842,2
-1256,-5062,8779,-33,51,-642,2
-1290,-5027,8652,-63,25,-524,2
-1238,-4944,8670,-37,22,-427,2
-1320,-4890,8764,15,32,-340,2
-1380,-4826,8804,64,56,-262,2
-1380,-4826,8804,64,56,-262,2
-1698,-4443,8556,65,49,-206,2
-1806,-4275,8348,23,-15,-190,2
-1814,-4583,8190,10,-94,-188,2
-1544,-4749,8423,7,-141,-142,2
-1476,-5006,8536,-1,-153,-24,2
-1594,-4917,8599,4,-153,122,2
-1793,-4703,8688,16,-146,245,2
-1938,-4387,8725,4,-152,323,2
-1922,-4313,8799,-41,-175,381,2
-1922,-4313,8799,-41,-175,381,2
-1928,-4174,8859,-68,-196,433,2
-2140,-4035,8843,-84,-212,476,2
-2176,-4145,8879,-77,-229,490,2
-1956,-4390,8958,-49,-223,521,2
-1950,-4517,8950,-31,-209,604,2
-2092,-4376,8770,-20,-226,704,2
-2148,-4354,8653,-14,-276,781,2
-2005,-4522,8617,-22,-335,857,2
-1921,-4613,8769,-36,-406,954,2
-1921,-4613,8769,-36,-406,954,2
-1307,-4444,9457,-49,-452,1087,2
-1475,-4133,9865,-138,-437,1276,2
-1771,-3930,9933,-238,-403,1412,2
-1751,-3620,9771,-330,-370,1502,2
-2056,-3540,9672,-375,-345,1566,2
-1905,-3708,9650,-354,-308,1610,2
-2551,-2621,9019,-47,-158,1728,2
-2551,-2621,9019,-47,-158,1728,2
-2494,-2803,9081,-14,-152,1671,2
-2551,-2955,8999,-27,-148,1657,2
-2697,-3186,8691,-34,-170,1681,2
-2640,-3108,8656,-39,-232,1709,2
-2562,-2706,9059,-70,-306,1718,2
-2547,-2590,9324,-136,-339,1720,2
-2468,-2791,9306,-183,-332,1720,2
-2312,-3044,9371,-190,-304,1746,2
-2312,-3044,9371,-190,-304,1746,2
-2045,-3141,9499,-147,-250,1815,2
-2246,-3042,9603,-83,-174,1901,2
-2244,-2995,9517,-33,-98,1979,2
-2366,-2927,9426,35,-20,2033,2
-2456,-2618,9467,116,65,2075,2
-2971,-2306,9166,156,133,2083,2
-3498,-2098,8961,158,109,2018,2
-3320,-2121,8781,166,37,1917,2
-3182,-2126,8797,221,-23,1851,2
-3182,-2126,8797,221,-66,1825,2
-3129,-1856,8967,270,-66,1825,2
-3432,-1450,9056,276,-96,1784,2
-3585,-1153,9122,251,-152,1711,2
-3652,-853,9407,229,-188,1602,2
-3725,-675,9559,199,-177,1480,2
-3844,-789,9457,169,-149,1362,2
-3777,-872,9366,165,-117,1268,2
-3650,-965,9353,219,-64,1188,2
-3639,71,9516,-7,-20,-150,2
-3725,221,9494,-7,-20,-150,2
-3745,233,9379,1,-12,-230,2
-3658,94,9327,25,3,-295,2
-3583,100,9256,61,13,-335,2
-3590,165,9407,86,-6,-378,2
-3616,460,9645,100,-17,-439,2
-4146,1673,10268,97,-7,-602,2
-4570,3012,10377,48,37,-886,2
-5112,4049,10305,-9,105,-1344,2
-5112,4049,10305,-15,199,-1895,2
-4906,4103,9956,-15,199,-1895,2
-4871,4084,9783,-5,295,-2457,2
-4636,3838,9598,-21,353,-2995,2
-4201,3159,9639,-79,375,-3483,2
-3286,2547,9670,-171,383,-3831,2
-3320,2373,9139,-257,394,-4078,2
-3244,2220,8738,-239,342,-4314,2
-3096,2471,8699,-119,265,-4599,2
-2343,2391,9371,57,254,-4902,2
-2368,1759,9937,164,287,-5188,2
-2368,1759,9937,164,287,-5188,2
-1319,405,10778,167,412,-5354,2
-770,-838,10858,158,622,-5301,2
-457,-2323,10515,131,821,-5104,2
112,-4727,10338,77,979,-4814,2
180,-6786,9293,84,1053,-4367,2
132,-7390,8596,143,949,-3766,2
-279,-6723,8434,168,676,-3163,2
-210,-6506,8750,87,386,-2663,2
-41,-6653,8894,-17,235,-2229,2
-41,-6653,8894,-17,235,-2229,2
-53,-6460,8943,-71,185,-1838,2
-342,-5741,8705,-102,130,-1492,2
-602,-5257,8506,-97,43,-1228,2
-824,-5054,8587,-40,7,-1045,2
-957,-5085,8740,26,34,-912,2
-978,-5206,8810,81,81,-786,2
-1070,-5228,8757,102,97,-661,2
-1086,-5331,8726,112,78,-533,2
-1075,-5790,8665,110,56,-396,2
-1075,-5790,8665,110,56,-396,2
-847,-5883,8606,88,15,-221,2
-825,-5667,8687,18,-50,6,2
-1412,-4872,8311,-45,-148,205,2
-1605,-4092,8402,-84,-258,276,2
-1610,-3784,8573,-104,-299,278,2
-1768,-3699,8785,-83,-276,257,2
-2025,-3552,8805,-34,-214,230,2
-2266,-3626,8839,-3,-166,181,2
-2115,-4023,8778,4,-139,150,2
-2115,-4023,8778,4,-139,150,2
-2050,-4375,8740,-13,-143,186,2
-2060,-4378,8755,-39,-180,277,2
-2136,-3993,9079,-77,-227,373,2
-2179,-3846,9280,-142,-247,451,2
-2243,-3853,9370,-197,-228,502,2
-2518,-3887,9172,-211,-203,532,2
-2563,-3846,8894,-164,-206,525,2
-2333,-4061,8897,-116,-243,526,2
-2074,-4384,8969,-104,-280,579,2
-2074,-4384,8969,-104,-280,579,2
-1947,-4626,8915,-111,-323,688,2
-1840,-4614,9080,-119,-362,831,2
-1735,-4537,9279,-133,-386,976,2
-1576,-4710,9494,-154,-376,1126,2
-1434,-4776,9509,-172,-328,1309,2
-1569,-4924,9541,-225,-310,1500,2
-914,-4883,10011,-343,-304,1745,2
-947,-4999,9549,-531,-303,2043,2
-1262,-4432,9089,-567,-346,2290,2
-1262,-4432,9089,-567,-346,2409,2
-1813,-3591,8859,-502,-381,2409,2
-2231,-2931,8822,-389,-445,2382,2
-2219,-2266,9293,-255,-462,2253,2
-2184,-1893,9707,-192,-406,2109,2
-2264,-2185,9725,-175,-300,1999,2
-2330,-2750,9452,-146,-188,1949,2
-2343,-3152,9274,-84,-83,1966,2
-2417,-3243,9043,-33,-17,2039,2
-2691,-3068,8845,-44,-32,2114,2
-2690,-2645,8859,-95,-119,2153,2
-2690,-2645,8859,-95,-119,2153,2
-2732,-2159,9211,-147,-202,2158,2
-2959,-1487,9602,-213,-238,2106,2
-3166,-1125,9645,-297,-246,1988,2
-3274,-1012,9833,-339,-214,1825,2
-3560,-1027,9644,-331,-154,1645,2
-3710,-1259,9371,-275,-88,1461,2
-3905,-1702,9004,-179,-20,1294,2
-3711,-2068,8760,-58,6,1163,2
-3711,-2068,8760,48,0,1108,2
-3414,-2391,8604,48,0,1108,2
-3488,-2659,8487,141,-36,1121,2
-3476,-2786,8435,214,-91,1167,2
-3248,-2628,8653,259,-147,1229,2
-3217,-2164,9008,251,-194,1282,2
-3445,-1477,9345,178,-241,1282,2
-3674,-1134,9560,47,-282,1199,2
-3562,-1168,9683,-81,-296,1080,2
-3622,-1221,9657,-147,-266,965,2
-3622,-1221,9407,-149,-221,872,2
-3497,-1475,9407,-149,-221,872,2
-3383,-1690,9285,-96,-172,813,2
-3434,-544,9403,10,-12,49,2
-3454,-512,9353,9,-13,32,2
-3416,-454,9365,15,-18,12,2
-3442,-465,9407,24,-26,-7,2
-3424,-466,9487,34,-28,-27,2
-3426,-415,9614,38,-20,-43,2
-3491,-392,9616,31,-4,-64,2
-3455,-388,9464,20,10,-83,2
-3462,-326,9379,17,9,-103,2
-3462,-326,9488,20,0,-130,2
-3521,-189,9488,20,0,-130,2
-3538,-13,9706,25,10,-175,2
-3627,162,9801,32,40,-233,2
-3767,719,9823,43,72,-327,2
-4175,1704,10022,35,94,-492,2
-4723,2391,9921,4,120,-778,2
-4508,2469,9559,-21,145,-1141,2
-4293,2116,9631,-30,145,-1466,2
-4010,1579,9595,-65,158,-1704,2
-4126,1996,9597,-87,182,-1914,2
-4126,1996,9597,-87,182,-1914,2
-4723,3263,9730,-137,199,-2238,2
-4808,3684,9358,-291,186,-2685,2
-3997,2904,9294,-425,145,-3159,2
-3231,2620,9534,-467,174,-3526,2
-3511,2188,9183,-426,252,-3849,2
-2876,1404,9026,-300,311,-4149,2
-2030,342,9620,-139,400,-4353,2
-1875,122,10064,6,516,-4413,2
-2073,-582,9937,25,590,-4463,2
-2073,-582,9937,25,590,-4463,2
-1422,-2062,9824,23,646,-4481,2
-624,-3008,10113,91,736,-4364,2
-613,-4231,9725,142,853,-4089,2
-1008,-4584,9131,159,847,-3766,2
-1042,-4480,9205,139,725,-3488,2
-899,-4804,8918,74,583,-3232,2
-723,-5267,8889,41,475,-2962,2
-692,-5231,9048,36,422,-2676,2
-885,-5553,8693,26,381,-2392,2
-885,-5553,8693,26,381,-2392,2
-903,-6122,8416,64,326,-2119,2
-793,-6350,8483,152,282,-1829,2
-1069,-5880,8511,218,204,-1547,2
-926,-5565,8760,212,102,-1320,2
-708,-5548,8964,128,36,-1073,2
-951,-5535,8883,39,12,-813,2
-1085,-5538,8682,-16,-4,-600,2
-1066,-5822,8681,-43,-21,-406,2
-1026,-6130,8557,-42,-25,-191,2
-1026,-6130,8557,-42,-25,-191,2
-1203,-5809,8462,-17,-48,30,2
-1421,-5185,8483,-19,-94,214,2
-1745,-4614,8318,-43,-175,329,2
-1860,-4369,8316,-83,-268,370,2
-1700,-4537,8443,-75,-313,407,2
-1750,-4699,8510,-53,-313,478,2
-1884,-4707,8445,-39,-330,573,2
-1840,-4615,8666,-36,-383,663,2
-1785,-4521,8925,-54,-428,758,2
-1785,-4521,8925,-54,-428,857,2
-1752,-4350,9208,-76,-416,857,2
-1893,-3865,9353,-105,-381,934,2
-2045,-3428,9567,-132,-352,973,2
-2323,-3326,9549,-185,-324,971,2
-2225,-3348,9583,-216,-298,948,2
-2377,-3349,9367,-191,-251,948,2
-2654,-3154,9247,-134,-221,929,2
-2724,-3116,9245,-130,-206,891,2
-2578,-3499,8969,-151,-197,872,2
-2578,-3499,8969,-142,-226,897,2
-2514,-3870,8822,-142,-226,897,2
-2295,-4061,8903,-124,-261,973,2
-2114,-4298,9104,-122,-283,1095,2
-1701,-4553,9432,-135,-280,1275,2
-1779,-4302,9755,-176,-242,1497,2
-1785,-3915,9961,-231,-197,1681,2
-2221,-3092,9803,-298,-179,1796,2
-2537,-2171,9927,-401,-230,1771,2
-2543,-2360,9671,-545,-279,1676,2
-2543,-2360,9671,-502,-251,1593,2
-2372,-2921,9361,-502,-251,1593,2
-2551,-3014,9101,-331,-136,1558,2
-2866,-3164,8788,-171,-81,1535,2
-2737,-3454,8707,-52,-95,1524,2
-2544,-3704,8644,8,-114,1585,2
-2614,-3658,8420,31,-166,1698,2
-2523,-3473,8409,39,-235,1812,2
-2386,-2952,8933,34,-281,1906,2
-2459,-2179,9632,-8,-273,1951,2
-2459,-2179,9632,-92,-225,1921,2
-2761,-1724,9883,-92,-225,1921,2
-2983,-1416,9838,-165,-172,1822,2
-3040,-1380,9896,-168,-111,1683,2
-3244,-1439,9662,-130,-32,1536,2
-3449,-1665,9297,-68,35,1400,2
-3583,-1942,8879,9,70,1279,2
-3505,-2078,8633,89,43,1197,2
-3442,-2189,8614,150,-8,1156,2
-3486,-2274,8550,193,-59,1152,2
-3463,-2343,8464,216,-107,1167,2
-3463,-2343,8464,216,-107,1167,2
-3357,-2417,8496,239,-146,1203,2
-3226,-2231,8584,253,-183,1250,2
-3552,-299,9560,7,0,-20,2
-3552,-349,9466,-5,-1,-37,2
-3579,-275,9449,-4,0,-57,2
-3598,-52,9420,8,3,-73,2
-3822,636,9585,24,17,-117,2
-4199,1610,9846,29,47,-244,2
-4676,2535,9879,18,99,-505,2
-4676,2535,9879,18,99,-505,2
-4734,2434,9731,28,175,-858,2
-4265,1921,9525,91,254,-1178,2
-4350,1645,9023,167,274,-1396,2
-4347,1652,8681,215,193,-1609,2
-4455,2063,8870,208,57,-1852,2
-4291,2263,9093,130,-15,-2112,2
-4303,3113,9397,26,-29,-2415,2
-4604,3578,9719,-68,-7,-2811,2
-4254,4033,10311,-119,93,-3300,2
-4254,4033,10311,-119,93,-3300,2
-3956,3103,9678,-219,246,-3804,2
-2726,1381,9122,-221,323,-4176,2
-1940,220,9168,-127,338,-4308,2
-1902,-445,9372,28,331,-4287,2
-1850,-778,10011,106,336,-4209,2
-1439,-1316,10236,94,434,-4135,2
-1771,-1621,10098,52,540,-4059,2
-1640,-2074,9675,-25,546,-3998,2
-1274,-3126,9303,-92,484,-3902,2
-1274,-3126,9303,-92,484,-3722,2
-888,-3485,9591,-131,418,-3722,2
-881,-4171,9414,-187,377,-3475,2
-886,-4966,9127,-188,346,-3199,2
-863,-5809,8961,-146,342,-2897,2
-853,-6398,8639,-70,332,-2554,2
-831,-6435,8729,8,285,-2186,2
-1037,-6151,8665,-3,182,-1822,2
-1095,-5837,8725,-48,59,-1510,2
-1083,-5321,8971,-72,-18,-1282,2
-1083,-5321,8971,-87,-14,-1087,2
-953,-5091,9013,-87,-14,-1087,2
-1075,-5164,8738,-65,20,-904,2
-1200,-5101,8714,17,42,-737,2
-1308,-5095,8757,94,38,-601,2
-1351,-5394,8805,111,30,-469,2
-1056,-5790,8819,87,34,-301,2
-1131,-5728,8556,34,17,-75,2
-1339,-5096,8484,-22,-66,121,2
-1564,-4112,8626,-64,-152,232,2
-1564,-4112,8626,-105,-203,238,2
-1700,-3476,8788,-105,-203,238,2
-1956,-3480,8822,-116,-195,185,2
-1884,-3974,9010,-54,-166,139,2
-1901,-4577,9199,23,-100,157,2
-1969,-4832,8928,60,-37,248,2
-2074,-4889,8589,40,-38,376,2
-2177,-4572,8372,-12,-106,514,2
-2356,-3716,8372,-65,-219,613,2
-2490,-2606,8892,-117,-313,633,2
-2490,-2606,9315,-191,-329,557,2
-2740,-2238,9315,-191,-329,557,2
-2764,-2421,9443,-210,-278,419,2
-2627,-3282,9434,-165,-190,312,2
-2445,-4104,9275,-77,-116,298,2
-2384,-4260,9038,-15,-91,375,2
-2472,-4083,8855,-6,-139,486,2
-2505,-3923,8793,-14,-211,562,2
-2487,-3655,8834,-16,-262,614,2
-2376,-3605,9220,-28,-302,639,2
-2078,-3531,9410,-66,-320,692,2
-2078,-3531,9410,-66,-320,692,2
-2126,-3533,9626,-105,-309,764,2
-2246,-3414,9573,-102,-252,827,2
-2324,-3011,9720,-75,-205,850,2
-2463,-2537,9858,-94,-174,836,2
-2395,-2519,9839,-153,-150,805,2
-2409,-2853,9546,-186,-97,787,2
-2542,-3244,9285,-152,-32,788,2
-2441,-3728,9073,-98,8,821,2
-2385,-4089,8975,-76,17,913,2
-2385,-4089,8975,-76,17,913,2
-2388,-4252,8611,-89,-22,1045,2
-2311,-4231,8662,-106,-109,1191,2
-2012,-3939,9025,-129,-177,1345,2
-2013,-3431,9332,-171,-190,1480,2
-2042,-2817,9689,-237,-179,1562,2
-2299,-2410,10102,-317,-128,1584,2
-2478,-2337,9908,-364,-21,1554,2
-2739,-2579,9509,-350,89,1491,2
-3004,-2700,9001,-295,152,1420,2
-3004,-2700,9001,-295,152,1420,2
-3166,-2902,8585,-230,108,1357,2
-3113,-3231,8433,-175,7,1315,2
-2986,-3574,8262,-125,-89,1318,2
-2853,-3888,8166,-75,-168,1372,2
-2657,-4005,8288,-5,-229,1478,2
-2572,-3835,8579,39,-262,1620,2
-2557,-3477,8843,44,-281,1751,2
-2729,-2769,9250,22,-279,1826,2
-2959,-2128,9550,-40,-271,1813,2
-2959,-2128,9550,-40,-271,1813,2
-2986,-1898,9635,-95,-247,1734,2
-3064,-1875,9601,-103,-193,1637,2
-3184,-1800,9473,-61,-136,1535,2
-3397,-1848,9256,-2,-84,1429,2
-3422,-1960,9086,60,-53,1328,2
-3573,-635,9349,-4,0,7,2
-3573,-635,9349,-4,0,7,2
-3604,-470,9360,4,4,6,2
-3656,-379,9296,12,4,-5,2
-3720,-346,9214,18,-5,-25,2
-3674,-325,9192,19,-23,-53,2
-3729,-229,9224,20,-49,-80,2
-3687,-210,9339,27,-71,-114,2
-3623,-173,9596,42,-57,-150,2
-3632,110,9798,59,-20,-187,2
-3949,709,10025,54,20,-257,2
-3949,709,10025,54,20,-257,2
-4205,1191,10077,18,76,-408,2
-4238,1366,9914,-23,136,-602,2
-4320,1252,9464,-47,175,-803,2
-4242,1162,8949,-33,144,-1003,2
-4177,1926,9078,-20,50,-1190,2
-4990,3644,9528,-64,-43,-1468,2
-5626,4869,9765,-209,-83,-1981,2
-5308,5143,9939,-367,-38,-2644,2
-4709,4539,10205,-494,87,-3295,2
-4709,4539,10205,-551,248,-3800,2
-3613,2416,9511,-551,248,-3800,2
-3025,1098,8708,-448,338,-4089,2
-2533,-187,8556,-220,353,-4207,2
-2080,-814,8740,29,353,-4170,2
-1887,-1341,9402,207,363,-4040,2
-2237,-1355,9771,274,410,-3900,2
-2000,-2059,10004,226,455,-3795,2
-1511,-2729,10240,107,503,-3650,2
-1538,-3169,9848,-53,530,-3454,2
-1538,-3169,9848,-194,464,-3287,2
-1660,-3092,9170,-194,464,-3287,2
-1585,-3409,9032,-302,318,-3163,2
-1399,-3533,8865,-324,183,-3045,2
-1182,-4080,9008,-257,125,-2919,2
-1045,-4980,9069,-143,162,-2736,2
-990,-5773,8989,17,246,-2487,2
-1006,-5978,9072,188,330,-2190,2
-1190,-5778,8868,290,356,-1898,2
-1147,-5564,8819,318,329,-1638,2
-1147,-5564,9101,294,275,-1403,2
-1022,-5066,9101,294,275,-1403,2
-1136,-4545,9237,200,227,-1198,2
-1560,-4314,8894,65,186,-1075,2
-1454,-4784,8480,-49,101,-1004,2
-1217,-5455,8400,-67,0,-893,2
-1049,-5977,8583,-23,-47,-695,2
-1118,-5918,8605,3,-60,-467,2
-1118,-5949,8670,10,-43,-241,2
-1137,-5769,8620,21,-23,-34,2
-1226,-5042,8459,41,-16,150,2
-1226,-5042,8459,41,-16,150,2
-1627,-4128,8437,35,-52,263,2
-1861,-3657,8500,9,-125,268,2
-2121,-3389,8560,20,-196,211,2
-2294,-3663,8891,45,-250,130,2
-2048,-4126,9064,48,-231,91,2
-1939,-4537,9025,39,-189,144,2
-1879,-4621,9022,17,-164,269,2
-1975,-4490,8967,-17,-146,419,2
-2017,-4124,9081,-42,-135,540,2
-2017,-4124,9081,-42,-135,540,2
-2403,-3342,8937,-64,-127,605,2
-2717,-2782,9103,-69,-167,561,2
-2603,-2673,9375,-49,-185,459,2
-2599,-2891,9560,-32,-151,371,2
-2675,-3449,9458,-25,-103,322,2
-2518,-3859,9250,-10,-85,325,2
-2398,-4185,9041,-17,-94,400,2
-2324,-4342,8845,-57,-120,526,2
-2237,-4522,8729,-119,-185,682,2
-2237,-4522,8729,-177,-268,862,2
-2025,-4602,8739,-177,-268,862,2
-1942,-4356,8891,-215,-351,1048,2
-1808,-4066,9329,-252,-404,1210,2
-1572,-3950,10171,-305,-400,1345,2
-1465,-3981,10242,-412,-285,1516,2
-1536,-3907,10066,-452,-147,1684,2
-1946,-3080,10096,-398,10,1784,2
-2480,-2347,9863,-376,105,1789,2
-2895,-2391,9521,-403,117,1710,2
-2895,-2391,9521,-403,117,1710,2
-2977,-2894,9186,-390,111,1593,2
-2791,-3437,8852,-321,109,1538,2
-2740,-3793,8443,-243,92,1569,2
-2874,-3925,8056,-191,20,1645,2
-2934,-4027,7794,-161,-120,1734,2
-2739,-3902,7946,-140,-285,1828,2
-2451,-3731,8257,-135,-422,1937,2
-2313,-3096,8928,-134,-477,2032,2
-2419,-2315,9503,-168,-458,2076,2
-2419,-2315,9503,-168,-458,2076,2
-2755,-1795,9810,-210,-394,2016,2
-2851,-1728,9976,-220,-303,1893,2
-3136,-1387,10104,-181,-178,1757,2
-3352,-1232,10086,-117,-34,1590,2
-3573,-1296,9677,-53,105,1423,2
-4033,-1475,9156,8,221,1255,2
-3899,-1718,8684,79,262,1107,2
-3978,-2109,8232,136,180,1032,2
-3883,-2344,8228,196,48,1015,2
-3883,-2344,8228,196,48,1039,2
-3718,-2494,8377,250,-31,1039,2
-3704,-650,9188,87,30,-307,2
-3717,-112,9506,87,30,-307,2
-4382,1366,9985,73,39,-396,2
-4677,2158,9699,-3,149,-1029,2
-3774,899,9169,59,48,-1852,2
-3774,899,9169,59,48,-1852,2
-4292,2516,9984,-101,-6,-2006,2
-4292,2516,9984,-309,28,-2368,2
-5167,3328,10110,-309,28,-2368,2
-4644,3267,10058,-420,146,-2881,2
-4240,2809,9840,-404,330,-3379,2
-3698,1600,9178,-312,437,-3783,2
-2813,363,8805,-137,492,-4009,2
-2695,-642,8671,52,509,-4081,2
-2214,-1351,9068,240,488,-4015,2
-2464,-612,9530,330,485,-3913,2
-1548,-2354,9720,-126,418,-4112,2
-1548,-2354,9720,-126,418,-4112,2
-1125,-3498,9254,-175,467,-4000,2
-982,-4614,8886,-124,476,-3762,2
-1103,-4774,8605,21,443,-3472,2
-1418,-4979,8665,180,398,-3226,2
-1191,-5833,8701,328,379,-3007,2
-577,-6317,9108,450,400,-2731,2
-720,-6453,9078,444,425,-2353,2
-1022,-6251,8696,346,331,-1968,2
-1022,-6251,8696,346,331,-1968,2
-941,-5727,8769,260,191,-1659,2
-862,-5539,8758,176,113,-1385,2
-972,-5284,8751,95,58,-1147,2
-1171,-5209,8683,28,9,-959,2
-1110,-5505,8717,-13,-37,-796,2
-1069,-5777,8797,-21,-44,-603,2
-1180,-5839,8684,-29,-25,-384,2
-1490,-5593,8372,-31,-28,-187,2
-1641,-4983,8378,-12,-86,-56,2
-1641,-4983,8378,-12,-86,-56,2
-1677,-4210,8604,3,-145,14,2
-1800,-4041,8793,-3,-172,36,2
-1980,-4065,8860,6,-192,31,2
-1954,-4250,8919,11,-200,25,2
-1983,-4432,8913,34,-193,51,2
-2489,-4637,8609,64,-182,76,2
-1848,-4470,9004,59,-186,115,2
-1621,-4442,9227,-29,-171,247,2
-2152,-4066,9005,-114,-153,388,2
-2152,-4066,9005,-114,-153,388,2
-2426,-3714,8970,-136,-142,427,2
-2421,-3448,8956,-105,-117,411,2
-2817,-3184,8914,-70,-117,362,2
-2623,-3497,9006,-69,-156,296,2
-2440,-4064,8914,-75,-181,292,2
-2395,-4571,8663,-69,-198,360,2
-2467,-4737,8474,-58,-237,473,2
-2323,-4816,8364,-58,-321,566,2
-1570,-5132,8645,-87,-417,721,2
-1570,-5132,8645,-87,-417,721,2
-1240,-5219,9181,-119,-458,966,2
-1164,-5120,9616,-178,-439,1247,2
-1143,-5395,10048,-262,-378,1527,2
-1211,-4969,9889,-329,-295,1794,2
-1063,-4216,10439,-505,-215,2020,2
-1343,-4078,9438,-609,-143,2229,2
-2330,-3156,8949,-519,-142,2301,2
-3194,-2590,8498,-425,-273,2174,2
-2664,-2806,8739,-326,-427,1969,2
-2664,-2806,8739,-326,-427,1969,2
-2172,-3178,8995,-211,-422,1860,2
-2334,-3510,8731,-119,-347,1869,2
-2498,-3720,8470,-42,-334,1944,2
-2214,-3550,8812,-7,-348,2063,2
-2309,-3209,9281,-13,-313,2185,2
-2462,-2209,9705,-69,-243,2255,2
-2737,-1269,10055,-185,-190,2216,2
-3139,-987,10009,-285,-134,2083,2
-3421,-1063,9872,-299,-60,1891,2
-3421,-1063,9872,-258,25,1678,2
-3683,-1343,9627,-258,25,1678,2
